Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
STEAMDECK-0012,TrackpadSurface-1,STEAMDECK-0012 · 32.5 mm touchpad surface,Touchpads,rubber,1,1205.8029839646538,32.5,32.5,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0013,TrackpadFoil-1,STEAMDECK-0013 · Trackpad electrode foil,Touchpads,copper,1,98.64471663382714,31.5,31.5,0.10000000000000142,Schematic internal layout
STEAMDECK-0014,TrackpadCarrier-1,STEAMDECK-0014 · Trackpad pressure plate,Touchpads,metal,1,486.5734502470397,33.0,33.0,0.45000000000000284,Schematic internal layout
STEAMDECK-0015,TrackpadRim1,STEAMDECK-0015 · Trackpad surround001,Touchpads,black,1,90.54175131606085,35.0,35.0,0.6000000000000014,Published envelope; approximate local detail
STEAMDECK-0016,TrackpadSurface1,STEAMDECK-0016 · 32.5 mm touchpad surface001,Touchpads,rubber,1,1205.8029839646538,32.5,32.5,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0017,TrackpadFoil1,STEAMDECK-0017 · Trackpad electrode foil001,Touchpads,copper,1,98.64471663382716,31.5,31.5,0.10000000000000142,Schematic internal layout
STEAMDECK-0018,TrackpadCarrier1,STEAMDECK-0018 · Trackpad pressure plate001,Touchpads,metal,1,486.5734502470397,33.0,33.0,0.45000000000000284,Schematic internal layout
STEAMDECK-0019,DPad,STEAMDECK-0019 · Directional cross,Controls,black,1,272.04477181958157,19.0,19.0,1.3500000000000014,Published envelope; approximate local detail
STEAMDECK-0020,DPadArrow0,STEAMDECK-0020 · Directional arrow,Controls,white,1,0.01700999999999987,1.3999999999999773,1.3499999999999943,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0021,DPadStem0,STEAMDECK-0021 · Directional plunger,Controls,black,1,24.15256432079835,3.1000000000000227,3.0999999999999943,3.200000000000003,Schematic internal layout
STEAMDECK-0022,DPadArrow1,STEAMDECK-0022 · Directional arrow001,Controls,white,1,0.017010000000000212,1.3499999999999943,1.4000000000000057,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0023,DPadStem1,STEAMDECK-0023 · Directional plunger001,Controls,black,1,24.152564320798344,3.0999999999999943,3.0999999999999943,3.200000000000003,Schematic internal layout
STEAMDECK-0024,DPadArrow2,STEAMDECK-0024 · Directional arrow002,Controls,white,1,0.017009999999999956,1.3999999999999773,1.3500000000000014,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0025,DPadStem2,STEAMDECK-0025 · Directional plunger002,Controls,black,1,24.152564320798337,3.1000000000000227,3.1000000000000014,3.200000000000003,Schematic internal layout
STEAMDECK-0026,DPadArrow3,STEAMDECK-0026 · Directional arrow003,Controls,white,1,0.01700999999999987,1.3499999999999943,1.3999999999999773,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0027,DPadStem3,STEAMDECK-0027 · Directional plunger003,Controls,black,1,24.15256432079836,3.1000000000000227,3.0999999999999943,3.200000000000003,Schematic internal layout
STEAMDECK-0028,ButtonY,STEAMDECK-0028 · Y key,Controls,black,1,57.459316953130994,8.000000099999994,8.000000200000002,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0029,ButtonMarkY,STEAMDECK-0029 · Y,Controls,white,1,0.018996583284536957,1.9011744966442876,2.2550335570469784,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0030,ButtonStemY,STEAMDECK-0030 · ABXY plunger,Controls,black,1,24.03318379996189,3.0,3.0,3.3999999999999986,Schematic internal layout
STEAMDECK-0031,ButtonB,STEAMDECK-0031 · B key,Controls,black,1,57.45931695313098,8.000000099999994,8.000000200000002,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0032,ButtonMarkB,STEAMDECK-0032 · B,Controls,white,1,0.03503203144340359,1.599161273825473,2.2550337570469807,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0033,ButtonStemB,STEAMDECK-0033 · ABXY plunger001,Controls,black,1,24.03318379996189,3.0,3.0,3.3999999999999986,Schematic internal layout
STEAMDECK-0034,ButtonA,STEAMDECK-0034 · A key,Controls,black,1,57.459316953130994,8.000000099999994,8.000000200000002,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0035,ButtonMarkA,STEAMDECK-0035 · A,Controls,white,1,0.027813047092473727,2.0657718120805555,2.2550335570469784,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0036,ButtonStemA,STEAMDECK-0036 · ABXY plunger002,Controls,black,1,24.03318379996189,3.0,3.0,3.3999999999999986,Schematic internal layout
STEAMDECK-0037,ButtonX,STEAMDECK-0037 · X key,Controls,black,1,57.459316953130994,8.000000199999988,8.000000200000002,1.1499999999999986,Published envelope; approximate local detail
STEAMDECK-0038,ButtonMarkX,STEAMDECK-0038 · X,Controls,white,1,0.02540541549367181,1.929865771812075,2.2550335570469784,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0039,ButtonStemX,STEAMDECK-0039 · ABXY plunger003,Controls,black,1,24.03318379996191,3.0,3.0,3.3999999999999986,Schematic internal layout
STEAMDECK-0040,StickBezel-1,STEAMDECK-0040 · Thumbstick annular base,Controls,metal,1,67.6133570905593,22.80000000000001,22.799999999999997,0.6000000000000014,Published envelope; approximate local detail
STEAMDECK-0041,StickStem-1,STEAMDECK-0041 · Thumbstick shaft,Controls,black,1,444.7552719687069,6.599999999999994,6.599999999999998,13.0,Published envelope; approximate local detail
STEAMDECK-0042,StickCap-1,STEAMDECK-0042 · Concave capacitive thumb cap,Controls,rubber,1,330.4096529844569,16.400000000000006,16.400000100000003,1.6000000000000014,Published envelope; approximate local detail
STEAMDECK-0043,StickBoot-1,STEAMDECK-0043 · Thumbstick dust skirt,ControlsInternal,rubber,1,268.330497126575,19.0,19.0,1.1000000000000014,Schematic internal layout
STEAMDECK-0044,StickTouchLead-1,STEAMDECK-0044 · Capacitive thumb sensor lead study,ControlsInternal,copper,1,0.9552778684233799,0.3499999999999943,0.3500000000000085,8.0,Schematic internal layout
STEAMDECK-0045,StickBezel1,STEAMDECK-0045 · Thumbstick annular base001,Controls,metal,1,67.61335709055933,22.80000000000001,22.799999999999997,0.6000000000000014,Published envelope; approximate local detail
STEAMDECK-0046,StickStem1,STEAMDECK-0046 · Thumbstick shaft001,Controls,black,1,444.7552719687069,6.599999999999994,6.599999999999998,13.0,Published envelope; approximate local detail
STEAMDECK-0047,StickCap1,STEAMDECK-0047 · Concave capacitive thumb cap001,Controls,rubber,1,330.4096529844569,16.400000000000006,16.400000100000003,1.6000000000000014,Published envelope; approximate local detail
STEAMDECK-0048,StickBoot1,STEAMDECK-0048 · Thumbstick dust skirt001,ControlsInternal,rubber,1,268.330497126575,19.0,19.0,1.1000000000000014,Schematic internal layout
STEAMDECK-0049,StickTouchLead1,STEAMDECK-0049 · Capacitive thumb sensor lead study001,ControlsInternal,copper,1,0.9552778684233799,0.3499999999999943,0.3500000000000085,8.0,Schematic internal layout
STEAMDECK-0050,SteamKey,STEAMDECK-0050 · SteamKey,Controls,black,1,61.42017136686654,16.0,4.800000000000001,0.8500000000000014,Published envelope; approximate local detail
STEAMDECK-0051,QuickAccessKey,STEAMDECK-0051 · QuickAccessKey,Controls,black,1,51.220171366866545,13.5,4.800000000000001,0.8500000000000014,Published envelope; approximate local detail
STEAMDECK-0052,ViewKey,STEAMDECK-0052 · ViewKey,Controls,black,1,24.70017136686653,7.0,4.799999999999997,0.8500000000000014,Published envelope; approximate local detail
STEAMDECK-0053,MenuKey,STEAMDECK-0053 · MenuKey,Controls,black,1,24.70017136686653,7.0,4.799999999999997,0.8500000000000014,Published envelope; approximate local detail
STEAMDECK-0054,SteamMark,STEAMDECK-0054 · STEAM,Controls,white,5,0.05191551070215968,6.090486677181204,1.413020334228193,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0055,QuickDot0,STEAMDECK-0055 · Quick-access dot,Controls,white,1,0.009975184993678459,0.8400000000000034,0.8400000000000034,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0056,QuickDot1,STEAMDECK-0056 · Quick-access dot001,Controls,white,1,0.009975184993678459,0.8400000000000034,0.8400000000000034,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0057,QuickDot2,STEAMDECK-0057 · Quick-access dot002,Controls,white,1,0.009975184993678459,0.8400000000000034,0.8400000000000034,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0058,MenuBar0,STEAMDECK-0058 · Menu icon bar,Controls,white,1,0.0077698194671060455,2.4000000000000057,0.18000000000000682,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0059,MenuBar1,STEAMDECK-0059 · Menu icon bar001,Controls,white,1,0.0077698194671060455,2.4000000000000057,0.18000000000000682,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0060,MenuBar2,STEAMDECK-0060 · Menu icon bar002,Controls,white,1,0.0077698194671060455,2.4000000000000057,0.18000000000000682,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0061,ViewIcon0,STEAMDECK-0061 · View icon002,Controls,white,2,0.018087777868422885,2.0,1.4000000000000057,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0062,ViewIcon1,STEAMDECK-0062 · View icon001,Controls,white,1,0.019190277868422857,2.0,1.4000000000000057,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0063,USBTypeCShell,STEAMDECK-0063 · USB-C receptacle shell,Ports,metal,1,76.26011922018289,9.0,6.100000000000001,3.700000000000003,Published envelope; approximate local detail
STEAMDECK-0064,USBTypeCTongue,STEAMDECK-0064 · USB-C insulator tongue,Ports,black,1,19.267719249683914,7.200000000000003,4.899999999999999,0.5500000000000007,Published envelope; approximate local detail
STEAMDECK-0065,USBContact-1_0,STEAMDECK-0065 · USB-C contact study,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0066,USBContact-1_1,STEAMDECK-0066 · USB-C contact study001,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0067,USBContact-1_2,STEAMDECK-0067 · USB-C contact study002,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0068,USBContact-1_3,STEAMDECK-0068 · USB-C contact study003,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0069,USBContact-1_4,STEAMDECK-0069 · USB-C contact study004,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0070,USBContact-1_5,STEAMDECK-0070 · USB-C contact study005,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0071,USBContact-1_6,STEAMDECK-0071 · USB-C contact study006,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0072,USBContact-1_7,STEAMDECK-0072 · USB-C contact study007,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0073,USBContact-1_8,STEAMDECK-0073 · USB-C contact study008,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0074,USBContact-1_9,STEAMDECK-0074 · USB-C contact study009,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0075,USBContact-1_10,STEAMDECK-0075 · USB-C contact study010,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0076,USBContact-1_11,STEAMDECK-0076 · USB-C contact study011,Ports,gold,1,0.04612918139392087,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0077,USBContact1_0,STEAMDECK-0077 · USB-C contact study012,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0078,USBContact1_1,STEAMDECK-0078 · USB-C contact study013,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0079,USBContact1_2,STEAMDECK-0079 · USB-C contact study014,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0080,USBContact1_3,STEAMDECK-0080 · USB-C contact study015,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0081,USBContact1_4,STEAMDECK-0081 · USB-C contact study016,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0082,USBContact1_5,STEAMDECK-0082 · USB-C contact study017,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0083,USBContact1_6,STEAMDECK-0083 · USB-C contact study018,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0084,USBContact1_7,STEAMDECK-0084 · USB-C contact study019,Ports,gold,1,0.04612918139392086,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0085,USBContact1_8,STEAMDECK-0085 · USB-C contact study020,Ports,gold,1,0.04612918139392087,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0086,USBContact1_9,STEAMDECK-0086 · USB-C contact study021,Ports,gold,1,0.04612918139392087,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0087,USBContact1_10,STEAMDECK-0087 · USB-C contact study022,Ports,gold,1,0.04612918139392087,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0088,USBContact1_11,STEAMDECK-0088 · USB-C contact study023,Ports,gold,1,0.046129181393920866,0.28000000000000114,3.299999999999997,0.05000000000000071,Published envelope; approximate local detail
STEAMDECK-0089,HeadphoneSocket,STEAMDECK-0089 · 3.5 mm headset jack,Ports,metal,1,51.49849474211762,5.0,5.200000000000003,5.0,Published envelope; approximate local detail
STEAMDECK-0090,VolumeMinus,STEAMDECK-0090 · VolumeMinus001,Controls,black,1,19.88070773192047,7.800000000000011,0.7000000000000028,3.799999999999997,Published envelope; approximate local detail
STEAMDECK-0091,VolumePlus,STEAMDECK-0091 · VolumePlus001,Controls,black,1,19.873337873896055,7.800000000000011,0.7000000000000028,3.799999999999997,Published envelope; approximate local detail
STEAMDECK-0092,PowerKey,STEAMDECK-0092 · PowerKey,Controls,black,1,19.882725394818536,7.800000000000011,0.7000000000000028,3.799999999999997,Published envelope; approximate local detail
STEAMDECK-0093,PowerLED,STEAMDECK-0093 · White power indicator,Ports,white,1,0.1388495559215381,1.1999999999999957,0.14999999999999858,0.7999999999999972,Published envelope; approximate local detail
STEAMDECK-0094,MicroSDMouth,STEAMDECK-0094 · Bottom microSD slot lip,Ports,black,1,7.236706849303741,15.5,0.3500000000000014,2.3999999999999986,Published envelope; approximate local detail
STEAMDECK-0095,MicrophoneMesh0,STEAMDECK-0095 · Front microphone mesh,Audio,black,1,0.060318578948923535,0.8000000000000007,0.7999999999999972,0.11999999999999744,Published envelope; approximate local detail
STEAMDECK-0096,MicrophoneMesh1,STEAMDECK-0096 · Front microphone mesh001,Audio,black,1,0.060318578948923535,0.8000000000000007,0.7999999999999972,0.11999999999999744,Published envelope; approximate local detail
STEAMDECK-0097,SpeakerMesh-1,STEAMDECK-0097 · Speaker grille mesh backing,Audio,black,1,27.25699111843058,19.0,12.0,0.11999999999999744,Schematic internal layout
STEAMDECK-0098,SpeakerMesh1,STEAMDECK-0098 · Speaker grille mesh backing001,Audio,black,1,27.25699111843058,19.0,12.0,0.11999999999999744,Schematic internal layout
STEAMDECK-0099,Bumper-1,STEAMDECK-0099 · L1 / R1 bumper002,Controls,black,1,918.8726344267451,38.75742510708167,5.000000000000689,5.200000000000003,Published envelope; approximate local detail
STEAMDECK-0100,Trigger-1,STEAMDECK-0100 · L2 / R2 hollow trigger001,Controls,black,1,3246.955682586937,29.0,24.0,14.0,Published envelope; approximate local detail
STEAMDECK-0101,TriggerPin-1,STEAMDECK-0101 · Trigger pivot shaft,ControlsInternal,metal,1,72.25663103256521,23.0,2.0,2.0,Schematic internal layout
STEAMDECK-0102,Bumper1,STEAMDECK-0102 · L1 / R1 bumper003,Controls,black,1,918.8726344267459,38.75742510708167,5.000000000000689,5.200000000000003,Published envelope; approximate local detail
STEAMDECK-0103,Trigger1,STEAMDECK-0103 · L2 / R2 hollow trigger003,Controls,black,1,3246.955682586937,29.0,24.0,14.0,Published envelope; approximate local detail
STEAMDECK-0104,TriggerPin1,STEAMDECK-0104 · Trigger pivot shaft001,ControlsInternal,metal,1,72.25663103256521,23.0,2.0,2.0,Schematic internal layout
STEAMDECK-0105,RearPaddle-1_0,STEAMDECK-0105 · L4/L5 or R4/R5 rear paddle,Controls,black,1,470.88693679899575,22.000000200000017,18.000000200000002,4.900128492646318,Published envelope; approximate local detail
STEAMDECK-0106,RearPaddle-1_1,STEAMDECK-0106 · L4/L5 or R4/R5 rear paddle001,Controls,black,1,472.8247383695309,22.000000199999988,18.000000200000002,4.388548508121149,Published envelope; approximate local detail
STEAMDECK-0107,RearPaddle1_0,STEAMDECK-0107 · L4/L5 or R4/R5 rear paddle002,Controls,black,1,470.88693064756114,22.000000200000002,18.000000200000002,4.900128492646309,Published envelope; approximate local detail
STEAMDECK-0108,RearPaddle1_1,STEAMDECK-0108 · L4/L5 or R4/R5 rear paddle003,Controls,black,1,472.824738369487,22.000000199999988,18.000000200000002,4.3885485081211355,Published envelope; approximate local detail
STEAMDECK-0109,IntakeMesh,STEAMDECK-0109 · Rear intake dust mesh,Thermal,black,1,172.67123889803858,36.0,32.0,0.15000000000000036,Schematic internal layout
STEAMDECK-0110,ValveRearMark,STEAMDECK-0110 · VALVE,Body,shell,5,0.339412147819922,15.418288590604027,3.7583892617449663,0.018000000000000682,Published envelope; approximate local detail
STEAMDECK-0111,RearModelMark,STEAMDECK-0111 · STEAM DECK  /  LCD 2022,Body,shell,17,0.30471893663292576,33.066862616107386,2.1476511067114075,0.018000199999999467,Published envelope; approximate local detail
STEAMDECK-0112,RearScrew0,STEAMDECK-0112 · Cross-head service fastener,Body,metal,1,8.650971444619252,2.5,2.5,6.149999999999999,Schematic internal layout
STEAMDECK-0113,RearBoss0,STEAMDECK-0113 · Rear bridge screw boss,Internal,black,1,39.955403686885695,3.4000000000000057,3.4000000000000057,5.5,Schematic internal layout
STEAMDECK-0114,RearScrew1,STEAMDECK-0114 · Cross-head service fastener001,Body,metal,1,8.650971444619254,2.5,2.5,6.149999999999999,Schematic internal layout
STEAMDECK-0115,RearBoss1,STEAMDECK-0115 · Rear bridge screw boss001,Internal,black,1,39.955403686885695,3.4000000000000057,3.4000000000000057,5.5,Schematic internal layout
STEAMDECK-0116,RearScrew2,STEAMDECK-0116 · Cross-head service fastener002,Body,metal,1,8.650971444619254,2.5,2.5,6.149999999999999,Schematic internal layout
STEAMDECK-0117,RearBoss2,STEAMDECK-0117 · Rear bridge screw boss002,Internal,black,1,39.95540368688571,3.3999999999999986,3.4000000000000057,5.5,Schematic internal layout
STEAMDECK-0118,RearScrew3,STEAMDECK-0118 · Cross-head service fastener003,Body,metal,1,8.65097144461926,2.5,2.5,6.149999999999999,Schematic internal layout
STEAMDECK-0119,RearBoss3,STEAMDECK-0119 · Rear bridge screw boss003,Internal,black,1,39.9554036868857,3.3999999999999986,3.4000000000000057,5.5,Schematic internal layout
STEAMDECK-0120,RearScrew4,STEAMDECK-0120 · Cross-head service fastener004,Body,metal,1,13.119195843966951,4.056650994028871,4.481851368912221,9.873206812646266,Schematic internal layout
STEAMDECK-0121,RearScrew5,STEAMDECK-0121 · Cross-head service fastener005,Body,metal,1,13.119195843966947,4.09364141029684,4.611690964359589,9.847374339705125,Schematic internal layout
STEAMDECK-0122,RearScrew6,STEAMDECK-0122 · Cross-head service fastener006,Body,metal,1,13.119195843966951,4.056650994028871,4.481851368912221,9.873206812646266,Schematic internal layout
STEAMDECK-0123,RearScrew7,STEAMDECK-0123 · Cross-head service fastener007,Body,metal,1,13.11919584396696,4.09364141029684,4.611690964359589,9.847374339705125,Schematic internal layout
STEAMDECK-0124,VolumeMinusMark,STEAMDECK-0124 · -,Controls,white,1,0.0020176628980676783,0.6104446308724789,0.018000000000000682,0.1836241610738263,Published envelope; approximate local detail
STEAMDECK-0125,VolumePlusMark,STEAMDECK-0125 · +,Controls,white,1,0.009387520922481147,1.4519295302013546,0.018000000000000682,1.459328859060406,Published envelope; approximate local detail
STEAMDECK-0126,BatteryPouch,STEAMDECK-0126 · Original 40 Wh L-shaped battery pack,Battery,battery,1,12706.161267977299,107.0,88.2,8.400000000000002,Schematic internal layout
STEAMDECK-0127,BatteryCellLower,STEAMDECK-0127 · Lower battery-cell layout,Battery,rubber,1,23991.81769657972,103.6,35.10000000000001,6.600000000000001,Schematic internal layout
STEAMDECK-0128,BatteryCellUpper,STEAMDECK-0128 · Upper battery-cell layout,Battery,rubber,1,10104.097696579718,33.599999999999994,45.6,6.600000000000001,Schematic internal layout
STEAMDECK-0129,BatteryAdhesiveLower,STEAMDECK-0129 · Lower battery adhesive pad,Battery,black,1,398.8712388980372,95.0,28.0,0.14999999999999858,Schematic internal layout
STEAMDECK-0130,BatteryAdhesiveUpper,STEAMDECK-0130 · Upper battery adhesive pad,Battery,black,1,151.971238898038,26.0,39.0,0.14999999999999858,Schematic internal layout
STEAMDECK-0131,BatteryProtectionPCB,STEAMDECK-0131 · Battery protection board study,Battery,pcb,1,98.76865922014251,18.0,10.0,0.5500000000000007,Schematic internal layout
STEAMDECK-0132,BatteryConnector,STEAMDECK-0132 · Battery connector body,Battery,white,1,98.69784061406361,9.0,5.0,2.1999999999999993,Schematic internal layout
STEAMDECK-0133,BatteryTerminal0,STEAMDECK-0133 · Battery terminal study,Battery,gold,1,0.19193819467105716,0.8000000000000007,3.0,0.0799999999999983,Schematic internal layout
STEAMDECK-0134,BatteryTerminal1,STEAMDECK-0134 · Battery terminal study001,Battery,gold,1,0.19193819467105713,0.8000000000000007,3.0,0.0799999999999983,Schematic internal layout
STEAMDECK-0135,BatteryTerminal2,STEAMDECK-0135 · Battery terminal study002,Battery,gold,1,0.19193819467105713,0.8000000000000007,3.0,0.0799999999999983,Schematic internal layout
STEAMDECK-0136,BatteryTerminal3,STEAMDECK-0136 · Battery terminal study003,Battery,gold,1,0.191938194671057,0.8000000000000025,3.0,0.0799999999999983,Schematic internal layout
STEAMDECK-0137,BatteryLead,STEAMDECK-0137 · Battery connection ribbon study,Battery,copper,1,8.623518578948946,8.0,9.0,0.120000000000001,Schematic internal layout
STEAMDECK-0138,BatteryType,STEAMDECK-0138 · STEAM DECK LCD,Battery,white,12,0.4484021919606713,31.44726530067114,2.7285908040268474,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0139,BatteryCapacity,STEAMDECK-0139 · 40 Wh  /  5200 mAh,Battery,white,12,0.31889736004459646,30.442953120134227,2.6351678852348996,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0140,BatteryStudy,STEAMDECK-0140 · LAYOUT STUDY,Battery,white,11,0.151999504082166,17.159345637583893,1.754094159731551,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0141,Mainboard,STEAMDECK-0141 · Early LCD mainboard outline study008,Mainboard,deckpcb,1,6498.842032303835,82.0,105.10000000000001,0.8000000000001641,Schematic internal layout
STEAMDECK-0142,APUPackage,STEAMDECK-0142 · AMD APU package study,Mainboard,black,1,967.6523450247041,22.0,22.0,2.0,Schematic internal layout
STEAMDECK-0143,APUMark,STEAMDECK-0143 · AMD APU,Mainboard,white,6,0.16750790190913967,13.508930469127513,2.204295502013423,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0144,RAMPackage0,STEAMDECK-0144 · LPDDR5 package study,Mainboard,black,1,155.89956634047,12.0,10.0,1.3000000000000007,Schematic internal layout
STEAMDECK-0145,RAMMark0,STEAMDECK-0145 · RAM,Mainboard,white,3,0.04413377047880784,4.1370470798657735,1.5033559046979903,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0146,RAMPackage1,STEAMDECK-0146 · LPDDR5 package study001,Mainboard,black,1,155.89956634047,12.0,10.0,1.3000000000000007,Schematic internal layout
STEAMDECK-0147,RAMMark1,STEAMDECK-0147 · RAM001,Mainboard,white,3,0.04413377047880784,4.1370470798657735,1.5033559046979859,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0148,RAMPackage2,STEAMDECK-0148 · LPDDR5 package study002,Mainboard,black,1,155.89956634047002,12.0,10.0,1.3000000000000007,Schematic internal layout
STEAMDECK-0149,RAMMark2,STEAMDECK-0149 · RAM002,Mainboard,white,3,0.04413377047880784,4.137047079865766,1.5033559046979903,0.01800020000000302,Published envelope; approximate local detail
STEAMDECK-0150,RAMPackage3,STEAMDECK-0150 · LPDDR5 package study003,Mainboard,black,1,155.89956634047002,12.0,10.0,1.3000000000000007,Schematic internal layout
STEAMDECK-0151,RAMMark3,STEAMDECK-0151 · RAM003,Mainboard,white,3,0.04413377047880784,4.137047079865766,1.5033559046979859,0.01800020000000302,Published envelope; approximate local detail
