Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
N64-0081,MultiOutTitle,N64-0081 · MULTI OUT,Body,portgrey,8,0.18115679080119784,15.624563758389272,0.01800019999998881,2.241342481879201,Published envelope; approximate photographic exterior detail
N64-0082,PowerSocket,N64-0082 · Six-position power connector body001,Ports,black,1,2111.235410522582,24.0,8.0,12.0,Schematic internal layout
N64-0083,PowerContact0_0,N64-0083 · Detachable PSU socket contact,Ports,gold,1,11.026990214100156,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0084,PowerContact0_1,N64-0084 · Detachable PSU socket contact001,Ports,gold,1,11.02699021410016,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0085,PowerContact0_2,N64-0085 · Detachable PSU socket contact002,Ports,gold,1,11.026990214100156,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0086,PowerContact1_0,N64-0086 · Detachable PSU socket contact003,Ports,gold,1,11.026990214100156,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0087,PowerContact1_1,N64-0087 · Detachable PSU socket contact004,Ports,gold,1,11.02699021410016,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0088,PowerContact1_2,N64-0088 · Detachable PSU socket contact005,Ports,gold,1,11.026990214100156,1.8000000000000114,7.799999999999997,1.7999999999999972,Schematic internal layout
N64-0089,MainPCB,N64-0089 · NUS-CPU-04 reference mainboard study003,Mainboard,pcb,1,37109.753276293195,167.0,146.0,1.5999999999999996,Schematic internal layout
N64-0090,CPU,N64-0090 · CPU-NUS QFP package,Mainboard,black,1,2690.4154335088083,31.0,31.0,2.8000000000000007,Schematic internal layout
N64-0091,CPUMark,N64-0091 · CPU-NUS,Mainboard,white,7,0.11811073812131359,11.323574025503355,1.9489934885906042,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0092,CPULeads0,N64-0092 · QFP terminal bank 1,Mainboard,metal,30,3.6960000000000144,29.28,2.0,0.22000000000000064,Schematic internal layout
N64-0093,CPULeads1,N64-0093 · QFP terminal bank 2,Mainboard,metal,30,3.6960000000000144,2.000000000000007,29.28,0.22000000000000064,Schematic internal layout
N64-0094,CPULeads2,N64-0094 · QFP terminal bank 3,Mainboard,metal,30,3.6960000000000126,29.28,2.000000000000007,0.22000000000000064,Schematic internal layout
N64-0095,CPULeads3,N64-0095 · QFP terminal bank 4,Mainboard,metal,30,3.696000000000007,2.000000000000007,29.279999999999998,0.22000000000000064,Schematic internal layout
N64-0096,RCP,N64-0096 · RCP-NUS QFP package,Mainboard,black,1,3628.415433508808,36.0,36.0,2.8000000000000007,Schematic internal layout
N64-0097,RCPMark,N64-0097 · RCP-NUS,Mainboard,white,7,0.12064028534750838,10.936157918120804,1.9489934885906024,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0098,RCPLeads0,N64-0098 · QFP terminal bank 001,Mainboard,metal,40,4.928000000000019,34.28,2.0,0.22000000000000064,Schematic internal layout
N64-0099,RCPLeads1,N64-0099 · QFP terminal bank 002,Mainboard,metal,40,4.928000000000012,2.000000000000007,34.28,0.22000000000000064,Schematic internal layout
N64-0100,RCPLeads2,N64-0100 · QFP terminal bank 003,Mainboard,metal,40,4.928000000000012,34.28,2.000000000000007,0.22000000000000064,Schematic internal layout
N64-0101,RCPLeads3,N64-0101 · QFP terminal bank 004,Mainboard,metal,40,4.928000000000017,2.000000000000007,34.28,0.22000000000000064,Schematic internal layout
N64-0102,RDRAM0,N64-0102 · RDRAM18 low-profile package,Mainboard,black,1,455.21072118011665,23.0,11.0,1.8000000000000007,Schematic internal layout
N64-0103,RDRAM0Mark,N64-0103 · RDRAM18,Mainboard,white,6,0.10791778276592719,10.457709931543622,1.656644495302018,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0104,RDRAM0Leads-1,N64-0104 · SOP lead bank,Mainboard,metal,16,1.2543999999999944,21.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0105,RDRAM0Leads1,N64-0105 · SOP lead bank001,Mainboard,metal,16,1.2543999999999937,21.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0106,RDRAM1,N64-0106 · RDRAM18 low-profile package001,Mainboard,black,1,455.21072118011665,23.0,11.0,1.8000000000000007,Schematic internal layout
N64-0107,RDRAM1Mark,N64-0107 · RDRAM001,Mainboard,white,6,0.10791778276592719,10.457709931543622,1.656644495302018,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0108,RDRAM1Leads-1,N64-0108 · SOP lead bank002,Mainboard,metal,16,1.2543999999999944,21.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0109,RDRAM1Leads1,N64-0109 · SOP lead bank003,Mainboard,metal,16,1.254399999999994,21.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0110,VideoDAC,N64-0110 · VDC-NUS low-profile package,Mainboard,black,1,336.4107211801165,11.0,17.0,1.8000000000000007,Schematic internal layout
N64-0111,VideoDACMark,N64-0111 · VDC-NUS,Mainboard,white,7,0.08749612290682042,9.995629294630866,1.6566444953020127,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0112,VideoDACLeads-1,N64-0112 · SOP lead bank004,Mainboard,metal,12,0.9408000000000006,9.280000000000001,1.4000000000000004,0.1999999999999993,Schematic internal layout
N64-0113,VideoDACLeads1,N64-0113 · SOP lead bank005,Mainboard,metal,12,0.9407999999999999,9.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0114,VideoAmp,N64-0114 · VIDEO AMP low-profile package,Mainboard,black,1,158.21072118011656,8.0,11.0,1.8000000000000007,Schematic internal layout
N64-0115,VideoAmpMark,N64-0115 · VIDEO AMP,Mainboard,white,8,0.04796695551934455,8.009834179045491,1.0827742492170067,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0116,VideoAmpLeads-1,N64-0116 · SOP lead bank006,Mainboard,metal,7,0.5488000000000002,6.280000000000001,1.4000000000000004,0.1999999999999993,Schematic internal layout
N64-0117,VideoAmpLeads1,N64-0117 · SOP lead bank007,Mainboard,metal,7,0.5487999999999996,6.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0118,AudioDAC,N64-0118 · AUDIO DAC low-profile package,Mainboard,black,1,194.2107211801166,9.0,12.0,1.8000000000000007,Schematic internal layout
N64-0119,AudioDACMark,N64-0119 · AUDIO DAC,Mainboard,white,8,0.05908441586312177,9.091914948993285,1.2181210053691283,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0120,AudioDACLeads-1,N64-0120 · SOP lead bank008,Mainboard,metal,8,0.6272000000000004,7.280000000000001,1.4000000000000004,0.1999999999999993,Schematic internal layout
N64-0121,AudioDACLeads1,N64-0121 · SOP lead bank009,Mainboard,metal,8,0.6272000000000002,7.280000000000001,1.4,0.1999999999999993,Schematic internal layout
N64-0122,PIF,N64-0122 · PIF-NUS low-profile package,Mainboard,black,1,316.6107211801167,16.0,11.0,1.8000000000000007,Schematic internal layout
N64-0123,PIFMark,N64-0123 · PIF-NUS,Mainboard,white,7,0.0764222985846824,8.30996244832216,1.656644495302018,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0124,PIFLeads-1,N64-0124 · SOP lead bank010,Mainboard,metal,14,1.0976,14.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0125,PIFLeads1,N64-0125 · SOP lead bank011,Mainboard,metal,14,1.0976,14.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0126,ClockBuffer,N64-0126 · CLOCK low-profile package,Mainboard,black,1,86.21072118011658,8.0,6.0,1.8000000000000007,Schematic internal layout
N64-0127,ClockBufferMark,N64-0127 · CLOCK,Mainboard,white,5,0.06274349977624616,7.283259328187917,1.6566444953020127,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0128,ClockBufferLeads-1,N64-0128 · SOP lead bank012,Mainboard,metal,4,0.31359999999999977,6.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0129,ClockBufferLeads1,N64-0129 · SOP lead bank013,Mainboard,metal,4,0.3136000000000002,6.280000000000001,1.4000000000000004,0.1999999999999993,Schematic internal layout
N64-0130,CICLogic,N64-0130 · LOGIC low-profile package,Mainboard,black,1,88.01072118011656,7.0,7.0,1.8000000000000007,Schematic internal layout
N64-0131,CICLogicMark,N64-0131 · LOGIC,Mainboard,white,5,0.05854557325521719,6.407659495973149,1.656644495302018,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0132,CICLogicLeads-1,N64-0132 · SOP lead bank014,Mainboard,metal,8,0.6271999999999995,5.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0133,CICLogicLeads1,N64-0133 · SOP lead bank015,Mainboard,metal,8,0.6271999999999994,5.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
N64-0134,BoardRevision,N64-0134 · NUS-CPU-04 / STUDY,Mainboard,white,16,0.334797869153632,30.588649328859063,2.4697987577181237,0.018000199999999467,Published envelope; approximate photographic exterior detail
N64-0135,GamePakSocket,N64-0135 · Game Pak connector housing001,CardReader,black,1,6292.741432242747,83.0,10.0,13.000000000000002,Schematic internal layout
N64-0136,GamePakContact-1_0,N64-0136 · Edge-connector leaf contact,CardReader,gold,1,1.0080000000000013,0.7000000000000028,1.6300000000000026,8.0,Schematic internal layout
N64-0137,GamePakContact-1_1,N64-0137 · Edge-connector leaf contact001,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0138,GamePakContact-1_2,N64-0138 · Edge-connector leaf contact002,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0139,GamePakContact-1_3,N64-0139 · Edge-connector leaf contact003,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0140,GamePakContact-1_4,N64-0140 · Edge-connector leaf contact004,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0141,GamePakContact-1_5,N64-0141 · Edge-connector leaf contact005,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0142,GamePakContact-1_6,N64-0142 · Edge-connector leaf contact006,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0143,GamePakContact-1_7,N64-0143 · Edge-connector leaf contact007,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0144,GamePakContact-1_8,N64-0144 · Edge-connector leaf contact008,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0145,GamePakContact-1_9,N64-0145 · Edge-connector leaf contact009,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0146,GamePakContact-1_10,N64-0146 · Edge-connector leaf contact010,CardReader,gold,1,1.008,0.7000000000000002,1.6300000000000026,8.0,Schematic internal layout
N64-0147,GamePakContact-1_11,N64-0147 · Edge-connector leaf contact011,CardReader,gold,1,1.0079999999999996,0.6999999999999997,1.6300000000000026,8.0,Schematic internal layout
N64-0148,GamePakContact-1_12,N64-0148 · Edge-connector leaf contact012,CardReader,gold,1,1.008,0.7,1.6300000000000026,8.0,Schematic internal layout
N64-0149,GamePakContact-1_13,N64-0149 · Edge-connector leaf contact013,CardReader,gold,1,1.0079999999999998,0.6999999999999997,1.6300000000000026,8.0,Schematic internal layout
N64-0150,GamePakContact-1_14,N64-0150 · Edge-connector leaf contact014,CardReader,gold,1,1.0079999999999998,0.7000000000000002,1.6300000000000026,8.0,Schematic internal layout
N64-0151,GamePakContact-1_15,N64-0151 · Edge-connector leaf contact015,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0152,GamePakContact-1_16,N64-0152 · Edge-connector leaf contact016,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0153,GamePakContact-1_17,N64-0153 · Edge-connector leaf contact017,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0154,GamePakContact-1_18,N64-0154 · Edge-connector leaf contact018,CardReader,gold,1,1.0079999999999998,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0155,GamePakContact-1_19,N64-0155 · Edge-connector leaf contact019,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0156,GamePakContact-1_20,N64-0156 · Edge-connector leaf contact020,CardReader,gold,1,1.0079999999999993,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0157,GamePakContact-1_21,N64-0157 · Edge-connector leaf contact021,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0158,GamePakContact-1_22,N64-0158 · Edge-connector leaf contact022,CardReader,gold,1,1.0079999999999996,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0159,GamePakContact-1_23,N64-0159 · Edge-connector leaf contact023,CardReader,gold,1,1.0079999999999998,0.6999999999999993,1.6300000000000026,8.0,Schematic internal layout
N64-0160,GamePakContact-1_24,N64-0160 · Edge-connector leaf contact024,CardReader,gold,1,1.0080000000000011,0.7000000000000028,1.6300000000000026,8.0,Schematic internal layout
N64-0161,GamePakContact1_0,N64-0161 · Edge-connector leaf contact025,CardReader,gold,1,1.0080000000000016,0.7000000000000028,1.6300000000000026,8.0,Schematic internal layout
