Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
SATURN-0070,CommunicationShell,SATURN-0070 · Rear communication connector shield,Ports,metal,1,444.6522113490004,24.200000000000003,10.0,9.200000000000005,Schematic internal layout
SATURN-0071,CommunicationTongue,SATURN-0071 · Communication port insulator,Ports,black,1,102.8459203371761,21.0,7.0,0.6999999999999993,Schematic internal layout
SATURN-0072,CommunicationPin0,SATURN-0072 · Communication connector study contact,Ports,gold,1,0.4497853981633996,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0073,CommunicationPin1,SATURN-0073 · Communication connector study contact001,Ports,gold,1,0.4497853981633996,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0074,CommunicationPin2,SATURN-0074 · Communication connector study contact002,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0075,CommunicationPin3,SATURN-0075 · Communication connector study contact003,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0076,CommunicationPin4,SATURN-0076 · Communication connector study contact004,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0077,CommunicationPin5,SATURN-0077 · Communication connector study contact005,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0078,CommunicationPin6,SATURN-0078 · Communication connector study contact006,Ports,gold,1,0.4497853981633996,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0079,CommunicationPin7,SATURN-0079 · Communication connector study contact007,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0080,CommunicationPin8,SATURN-0080 · Communication connector study contact008,Ports,gold,1,0.4497853981633995,0.75,6.0,0.10000000000000142,Schematic internal layout
SATURN-0081,ServiceDoor,SATURN-0081 · Removable rear battery / expansion cover,Body,saturngrey,1,4153.299468070466,92.19999999999999,1.4000000000000057,32.2,Approximate original Japanese exterior
SATURN-0082,MainPCB,SATURN-0082 · MAIN VA0.5-inspired Saturn mainboard011,Mainboard,pcb,1,79206.26073813777,238.0,209.0,1.5999999999999996,Schematic internal layout
SATURN-0083,SH2A,SATURN-0083 · SH-2 A QFP package,Mainboard,black,1,1119.6154335088083,20.0,20.0,2.8000000000000007,Schematic internal layout
SATURN-0084,SH2AMark,SATURN-0084 · SH-2 A,Mainboard,white,5,0.07709938531062889,8.535486677181204,1.9489934885905882,0.018000199999999467,Approximate original Japanese exterior
SATURN-0085,SH2ALeads0,SATURN-0085 · QFP terminal bank 1,Mainboard,metal,25,3.0800000000000143,18.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0086,SH2ALeads1,SATURN-0086 · QFP terminal bank 2,Mainboard,metal,25,3.0800000000000183,2.000000000000007,18.28,0.22000000000000064,Schematic internal layout
SATURN-0087,SH2ALeads2,SATURN-0087 · QFP terminal bank 3,Mainboard,metal,25,3.0800000000000174,18.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0088,SH2ALeads3,SATURN-0088 · QFP terminal bank 4,Mainboard,metal,25,3.0800000000000143,2.0,18.28,0.22000000000000064,Schematic internal layout
SATURN-0089,SH2B,SATURN-0089 · SH-2 B QFP package,Mainboard,black,1,1119.615433508808,20.0,20.0,2.8000000000000007,Schematic internal layout
SATURN-0090,SH2BMark,SATURN-0090 · SH-2 B,Mainboard,white,5,0.08211256888766373,8.379446508724833,1.9489934885906024,0.018000199999999467,Approximate original Japanese exterior
SATURN-0091,SH2BLeads0,SATURN-0091 · QFP terminal bank 001,Mainboard,metal,25,3.0800000000000165,18.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0092,SH2BLeads1,SATURN-0092 · QFP terminal bank 002,Mainboard,metal,25,3.0800000000000174,2.000000000000007,18.28,0.22000000000000064,Schematic internal layout
SATURN-0093,SH2BLeads2,SATURN-0093 · QFP terminal bank 003,Mainboard,metal,25,3.0800000000000174,18.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0094,SH2BLeads3,SATURN-0094 · QFP terminal bank 004,Mainboard,metal,25,3.0800000000000125,2.0,18.28,0.22000000000000064,Schematic internal layout
SATURN-0095,VDP1,SATURN-0095 · VDP1 QFP package,Mainboard,black,1,2194.8154335088084,28.0,28.0,2.8000000000000007,Schematic internal layout
SATURN-0096,VDP1Mark,SATURN-0096 · VDP1,Mainboard,white,4,0.07153912605991944,6.681040268456378,1.8791948308724855,0.018000199999999467,Approximate original Japanese exterior
SATURN-0097,VDP1Leads0,SATURN-0097 · QFP terminal bank 005,Mainboard,metal,40,4.928000000000014,26.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0098,VDP1Leads1,SATURN-0098 · QFP terminal bank 006,Mainboard,metal,40,4.928000000000016,2.000000000000007,26.28,0.22000000000000064,Schematic internal layout
SATURN-0099,VDP1Leads2,SATURN-0099 · QFP terminal bank 007,Mainboard,metal,40,4.9280000000000195,26.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0100,VDP1Leads3,SATURN-0100 · QFP terminal bank 008,Mainboard,metal,40,4.928000000000013,2.000000000000007,26.28,0.22000000000000064,Schematic internal layout
SATURN-0101,VDP2,SATURN-0101 · VDP2 QFP package,Mainboard,black,1,2194.8154335088084,28.0,28.0,2.8000000000000007,Schematic internal layout
SATURN-0102,VDP2Mark,SATURN-0102 · VDP2,Mainboard,white,4,0.07405782947558763,6.660906140268457,1.9114095959731543,0.018000199999999467,Approximate original Japanese exterior
SATURN-0103,VDP2Leads0,SATURN-0103 · QFP terminal bank 009,Mainboard,metal,40,4.928000000000012,26.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0104,VDP2Leads1,SATURN-0104 · QFP terminal bank 010,Mainboard,metal,40,4.9280000000000195,2.0000000000000053,26.28,0.22000000000000064,Schematic internal layout
SATURN-0105,VDP2Leads2,SATURN-0105 · QFP terminal bank 011,Mainboard,metal,40,4.928000000000017,26.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0106,VDP2Leads3,SATURN-0106 · QFP terminal bank 012,Mainboard,metal,40,4.928000000000015,2.000000000000007,26.28,0.22000000000000064,Schematic internal layout
SATURN-0107,SCU,SATURN-0107 · SCU QFP package,Mainboard,black,1,1749.615433508808,25.0,25.0,2.8000000000000007,Schematic internal layout
SATURN-0108,SCUMark,SATURN-0108 · SCU,Mainboard,white,3,0.054008230203595166,4.928691475167788,1.9489934885906024,0.018000199999999467,Approximate original Japanese exterior
SATURN-0109,SCULeads0,SATURN-0109 · QFP terminal bank 013,Mainboard,metal,36,4.43520000000001,23.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0110,SCULeads1,SATURN-0110 · QFP terminal bank 014,Mainboard,metal,36,4.435200000000013,2.000000000000007,23.28,0.22000000000000064,Schematic internal layout
SATURN-0111,SCULeads2,SATURN-0111 · QFP terminal bank 015,Mainboard,metal,36,4.435200000000015,23.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0112,SCULeads3,SATURN-0112 · QFP terminal bank 016,Mainboard,metal,36,4.435200000000012,2.000000000000007,23.279999999999998,0.22000000000000064,Schematic internal layout
SATURN-0113,SCSP,SATURN-0113 · SCSP QFP package,Mainboard,black,1,1612.4154335088087,24.0,24.0,2.8000000000000007,Schematic internal layout
SATURN-0114,SCSPMark,SATURN-0114 · SCSP,Mainboard,white,4,0.07104607922362813,6.369966642953003,1.9489934885906024,0.018000199999999467,Approximate original Japanese exterior
SATURN-0115,SCSPLeads0,SATURN-0115 · QFP terminal bank 017,Mainboard,metal,32,3.9424000000000103,22.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0116,SCSPLeads1,SATURN-0116 · QFP terminal bank 018,Mainboard,metal,32,3.9424000000000086,2.0,22.28,0.22000000000000064,Schematic internal layout
SATURN-0117,SCSPLeads2,SATURN-0117 · QFP terminal bank 019,Mainboard,metal,32,3.9424000000000086,22.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0118,SCSPLeads3,SATURN-0118 · QFP terminal bank 020,Mainboard,metal,32,3.9424000000000117,2.000000000000007,22.28,0.22000000000000064,Schematic internal layout
SATURN-0119,Sound68000,SATURN-0119 · 68EC000 QFP package,Mainboard,black,1,906.8154335088082,18.0,18.0,2.8000000000000007,Schematic internal layout
SATURN-0120,Sound68000Mark,SATURN-0120 · 68EC000,Mainboard,white,7,0.1364803946753541,11.264429730201329,1.948993488590606,0.018000199999999467,Approximate original Japanese exterior
SATURN-0121,Sound68000Leads0,SATURN-0121 · QFP terminal bank 021,Mainboard,metal,16,1.9712000000000092,16.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0122,Sound68000Leads1,SATURN-0122 · QFP terminal bank 022,Mainboard,metal,16,1.9712000000000072,2.0,16.28,0.22000000000000064,Schematic internal layout
SATURN-0123,Sound68000Leads2,SATURN-0123 · QFP terminal bank 023,Mainboard,metal,16,1.971200000000003,16.28,2.000000000000007,0.22000000000000064,Schematic internal layout
SATURN-0124,Sound68000Leads3,SATURN-0124 · QFP terminal bank 024,Mainboard,metal,16,1.9712000000000076,2.0,16.28,0.22000000000000064,Schematic internal layout
SATURN-0125,SMPC,SATURN-0125 · SMPC QFP package,Mainboard,black,1,906.8154335088082,18.0,18.0,2.8000000000000007,Schematic internal layout
SATURN-0126,SMPCMark,SATURN-0126 · SMPC,Mainboard,white,4,0.08053009563899284,6.902013622818785,1.9489934885906024,0.018000199999999467,Approximate original Japanese exterior
SATURN-0127,SMPCLeads0,SATURN-0127 · QFP terminal bank 025,Mainboard,metal,25,3.0800000000000187,16.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0128,SMPCLeads1,SATURN-0128 · QFP terminal bank 026,Mainboard,metal,25,3.080000000000012,2.0,16.28,0.22000000000000064,Schematic internal layout
SATURN-0129,SMPCLeads2,SATURN-0129 · QFP terminal bank 027,Mainboard,metal,25,3.0800000000000147,16.28,2.0,0.22000000000000064,Schematic internal layout
SATURN-0130,SMPCLeads3,SATURN-0130 · QFP terminal bank 028,Mainboard,metal,25,3.080000000000014,2.0,16.28,0.22000000000000064,Schematic internal layout
SATURN-0131,BIOS,SATURN-0131 · IPL ROM low-profile package,Mainboard,black,1,935.8107211801166,40.0,13.0,1.8000000000000007,Schematic internal layout
SATURN-0132,BIOSMark,SATURN-0132 · IPL ROM,Mainboard,white,6,0.07987133041213051,8.59427013422819,1.656644495302018,0.018000199999999467,Approximate original Japanese exterior
SATURN-0133,BIOSLeads-1,SATURN-0133 · SOP lead bank,Mainboard,metal,20,1.5680000000000047,38.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0134,BIOSLeads1,SATURN-0134 · SOP lead bank001,Mainboard,metal,20,1.5679999999999985,38.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
SATURN-0135,WorkRAM0,SATURN-0135 · WORK RAM low-profile package,Mainboard,black,1,413.8107211801166,23.0,10.0,1.8000000000000007,Schematic internal layout
SATURN-0136,WorkRAM0Mark,SATURN-0136 · WORK RAM,Mainboard,white,7,0.1177113197905481,12.55967701342282,1.6566444953020136,0.018000199999999467,Approximate original Japanese exterior
SATURN-0137,WorkRAM0Leads-1,SATURN-0137 · SOP lead bank002,Mainboard,metal,14,1.0976000000000004,21.28,1.4,0.1999999999999993,Schematic internal layout
SATURN-0138,WorkRAM0Leads1,SATURN-0138 · SOP lead bank003,Mainboard,metal,14,1.0976000000000004,21.28,1.4000000000000004,0.1999999999999993,Schematic internal layout
SATURN-0139,WorkRAM1,SATURN-0139 · WORK RAM low-profile package001,Mainboard,black,1,413.8107211801166,23.0,10.0,1.8000000000000007,Schematic internal layout
SATURN-0140,WorkRAM1Mark,SATURN-0140 · WORK RAM001,Mainboard,white,7,0.1177113197905476,12.559677013422814,1.6566444953020136,0.018000199999999467,Approximate original Japanese exterior
SATURN-0141,WorkRAM1Leads-1,SATURN-0141 · SOP lead bank004,Mainboard,metal,14,1.0976000000000006,21.28,1.4,0.1999999999999993,Schematic internal layout
SATURN-0142,WorkRAM1Leads1,SATURN-0142 · SOP lead bank005,Mainboard,metal,14,1.0976000000000006,21.28,1.4000000000000004,0.1999999999999993,Schematic internal layout
SATURN-0143,SoundRAM,SATURN-0143 · SOUND RAM low-profile package,Mainboard,black,1,302.21072118011665,24.0,7.0,1.8000000000000007,Schematic internal layout
SATURN-0144,SoundRAMMark,SATURN-0144 · SOUND RAM,Mainboard,white,8,0.12750998468922933,13.17942124093959,1.6566444953019897,0.018000199999999467,Approximate original Japanese exterior
SATURN-0145,SoundRAMLeads-1,SATURN-0145 · SOP lead bank006,Mainboard,metal,14,1.0976000000000052,22.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0146,SoundRAMLeads1,SATURN-0146 · SOP lead bank007,Mainboard,metal,14,1.0976000000000055,22.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0147,BackupRAM,SATURN-0147 · BACKUP RAM low-profile package,Mainboard,black,1,356.21072118011654,22.0,9.0,1.8000000000000007,Schematic internal layout
SATURN-0148,BackupRAMMark,SATURN-0148 · BACKUP RAM,Mainboard,white,9,0.13417191456972813,14.463406140268454,1.6566444953019897,0.018000199999999467,Approximate original Japanese exterior
SATURN-0149,BackupRAMLeads-1,SATURN-0149 · SOP lead bank008,Mainboard,metal,14,1.0976000000000052,20.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0150,BackupRAMLeads1,SATURN-0150 · SOP lead bank009,Mainboard,metal,14,1.097600000000005,20.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0151,VideoEncoder,SATURN-0151 · VIDEO low-profile package,Mainboard,black,1,467.8107211801167,20.000000000000007,13.0,1.8000000000000007,Schematic internal layout
SATURN-0152,VideoEncoderMark,SATURN-0152 · VIDEO,Mainboard,white,5,0.06527810401018408,6.800499261073824,1.6566444953019897,0.018000199999999467,Approximate original Japanese exterior
SATURN-0153,VideoEncoderLeads-1,SATURN-0153 · SOP lead bank010,Mainboard,metal,12,0.9408000000000047,18.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0154,VideoEncoderLeads1,SATURN-0154 · SOP lead bank011,Mainboard,metal,12,0.9408000000000047,18.28,1.4000000000000057,0.1999999999999993,Schematic internal layout
SATURN-0155,AudioDAC,SATURN-0155 · AUDIO DAC low-profile package,Mainboard,black,1,151.0107211801166,12.0,7.0,1.8000000000000007,Schematic internal layout
SATURN-0156,AudioDACMark,SATURN-0156 · AUDIO DAC,Mainboard,white,8,0.1050389615344386,12.122553231991049,1.6241612738255071,0.018000199999999467,Approximate original Japanese exterior
SATURN-0157,AudioDACLeads-1,SATURN-0157 · SOP lead bank012,Mainboard,metal,10,0.7839999999999996,10.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
SATURN-0158,AudioDACLeads1,SATURN-0158 · SOP lead bank013,Mainboard,metal,10,0.7839999999999996,10.280000000000001,1.3999999999999986,0.1999999999999993,Schematic internal layout
SATURN-0159,VideoRAM0,SATURN-0159 · VRAM low-profile package,Mainboard,black,1,467.81072118011656,26.0,10.0,1.8000000000000007,Schematic internal layout
SATURN-0160,VideoRAM0Mark,SATURN-0160 · VRAM,Mainboard,white,4,0.06211978144778545,6.396606543624166,1.5973156362416105,0.018000199999999467,Approximate original Japanese exterior
SATURN-0161,VideoRAM0Leads-1,SATURN-0161 · SOP lead bank014,Mainboard,metal,14,1.0975999999999997,24.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
SATURN-0162,VideoRAM0Leads1,SATURN-0162 · SOP lead bank015,Mainboard,metal,14,1.0975999999999997,24.28,1.3999999999999986,0.1999999999999993,Schematic internal layout
SATURN-0163,VideoRAM1,SATURN-0163 · VRAM low-profile package001,Mainboard,black,1,467.8107211801166,26.0,10.0,1.8000000000000007,Schematic internal layout
SATURN-0164,VideoRAM1Mark,SATURN-0164 · VRAM001,Mainboard,white,4,0.06211978144778534,6.396606543624159,1.5973156362416105,0.018000199999999467,Approximate original Japanese exterior
