Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
WIIU-0012,PowerLED,WIIU-0012 · Front indicator lens,Controls,ublue,1,0.3392920065877024,1.1999999999999886,0.30000000000001137,1.2000000000000028,Published envelope; approximate photographic exterior detail
WIIU-0013,DiscLED,WIIU-0013 · Front indicator lens001,Controls,wiigrey,1,0.3392920065877023,1.1999999999999886,0.30000000000001137,1.2000000000000028,Published envelope; approximate photographic exterior detail
WIIU-0014,PowerSymbol,WIIU-0014 · Power icon,Controls,wiigrey,2,0.20777632184703854,5.0,0.030000000000001137,5.6,Published envelope; approximate photographic exterior detail
WIIU-0015,EjectSymbol,WIIU-0015 · Optical eject icon,Controls,wiigrey,2,0.1860000000000025,4.0,0.030000000000001137,3.3000000000000007,Published envelope; approximate photographic exterior detail
WIIU-0016,PowerMark,WIIU-0016 · POWER,Body,wiigrey,5,0.09035178471423144,8.299706575838925,0.01800019999998881,1.7540941597315438,Published envelope; approximate photographic exterior detail
WIIU-0017,EjectMark,WIIU-0017 · EJECT,Body,wiigrey,5,0.06537402128571136,6.429261744966439,0.01800019999998881,2.184161273825506,Published envelope; approximate photographic exterior detail
WIIU-0018,SyncMark,WIIU-0018 · SYNC,Body,wiigrey,4,0.05872524778339166,5.9653693275167825,0.01800019999998881,1.7540941597315438,Published envelope; approximate photographic exterior detail
WIIU-0019,WiiUWord,WIIU-0019 · Wii U,Body,wiigrey,6,0.5734180572876862,18.953104126845638,0.01800019999998881,5.991946408724832,Published envelope; approximate photographic exterior detail
WIIU-0020,FrontFlap,WIIU-0020 · Front SD and dual-USB cover,Body,wiiuwhite,1,1553.6548667764616,86.4,1.25,14.399999999999999,Published envelope; approximate photographic exterior detail
WIIU-0021,SDPort,WIIU-0021 · Front nine-contact SD reader,Ports,metal,1,1155.1164594300526,28.0,14.0,6.400000000000006,Schematic internal layout
WIIU-0022,SDTongue,WIIU-0022 · SD contact carrier,Ports,black,1,143.97939822368613,24.0,10.0,0.5999999999999996,Schematic internal layout
WIIU-0023,SDContact0,WIIU-0023 · SD reader spring contact,Ports,gold,1,0.5996909733552914,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0024,SDContact1,WIIU-0024 · SD reader spring contact001,Ports,gold,1,0.5996909733552915,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0025,SDContact2,WIIU-0025 · SD reader spring contact002,Ports,gold,1,0.5996909733552915,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0026,SDContact3,WIIU-0026 · SD reader spring contact003,Ports,gold,1,0.5996909733552915,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0027,SDContact4,WIIU-0027 · SD reader spring contact004,Ports,gold,1,0.5996909733552915,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0028,SDContact5,WIIU-0028 · SD reader spring contact005,Ports,gold,1,0.5996909733552914,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0029,SDContact6,WIIU-0029 · SD reader spring contact006,Ports,gold,1,0.5996909733552914,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0030,SDContact7,WIIU-0030 · SD reader spring contact007,Ports,gold,1,0.5996909733552914,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0031,SDContact8,WIIU-0031 · SD reader spring contact008,Ports,gold,1,0.5996909733552914,0.75,8.0,0.09999999999999964,Schematic internal layout
WIIU-0032,FrontUSB0,WIIU-0032 · Front USB-A shield,Ports,metal,1,342.55263657912593,15.0,13.800000000000011,7.0000000000000036,Schematic internal layout
WIIU-0033,FrontUSBTongue0,WIIU-0033 · USB contact tongue,Ports,black,1,106.12274333882307,11.800000000000004,9.0,1.0,Schematic internal layout
WIIU-0034,FrontUSBPin0_0,WIIU-0034 · USB-A spring contact,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0035,FrontUSBPin0_1,WIIU-0035 · USB-A spring contact001,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0036,FrontUSBPin0_2,WIIU-0036 · USB-A spring contact002,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0037,FrontUSBPin0_3,WIIU-0037 · USB-A spring contact003,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0038,FrontUSB1,WIIU-0038 · Front USB-A shield001,Ports,metal,1,342.552636579126,15.0,13.800000000000011,7.0000000000000036,Schematic internal layout
WIIU-0039,FrontUSBTongue1,WIIU-0039 · USB contact tongue001,Ports,black,1,106.12274333882308,11.799999999999997,9.0,1.0,Schematic internal layout
WIIU-0040,FrontUSBPin1_0,WIIU-0040 · USB-A spring contact004,Ports,gold,1,0.48969097335529227,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0041,FrontUSBPin1_1,WIIU-0041 · USB-A spring contact005,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0042,FrontUSBPin1_2,WIIU-0042 · USB-A spring contact006,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0043,FrontUSBPin1_3,WIIU-0043 · USB-A spring contact007,Ports,gold,1,0.4896909733552923,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0044,DCSocket,WIIU-0044 · DC two-contact keyed connector,Ports,yellow,1,1211.5977596550324,14.0,13.800000000000011,11.000000000000004,Schematic internal layout
WIIU-0045,DCContact0,WIIU-0045 · Power connector contact,Ports,gold,1,6.652322443976387,1.0999999999999943,7.0,1.1000000000000014,Schematic internal layout
WIIU-0046,DCContact1,WIIU-0046 · Power connector contact001,Ports,gold,1,6.652322443976397,1.0999999999999943,7.0,1.1000000000000014,Schematic internal layout
WIIU-0047,SensorSocket,WIIU-0047 · Sensor two-contact keyed connector,Ports,red,1,647.5977596550325,10.0,13.800000000000011,7.0000000000000036,Schematic internal layout
WIIU-0048,SensorContact0,WIIU-0048 · Power connector contact002,Ports,gold,1,6.652322443976391,1.0999999999999943,7.0,1.1000000000000014,Schematic internal layout
WIIU-0049,SensorContact1,WIIU-0049 · Power connector contact003,Ports,gold,1,6.652322443976391,1.0999999999999943,7.0,1.1000000000000014,Schematic internal layout
WIIU-0050,AVSocket,WIIU-0050 · Original sixteen-contact AV Multi Out,Ports,black,1,1372.1486701761664,26.0,14.000000000000014,12.000000000000004,Schematic internal layout
WIIU-0051,AVTongue,WIIU-0051 · AV contact tongue,Ports,black,1,279.39956634047,21.5,10.0,1.3000000000000007,Schematic internal layout
WIIU-0052,AVContact0_0,WIIU-0052 · AV Multi Out contact,Ports,gold,1,0.5196909733552912,0.6499999999999986,8.0,0.09999999999999964,Schematic internal layout
WIIU-0053,AVContact0_1,WIIU-0053 · AV Multi Out contact001,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0054,AVContact0_2,WIIU-0054 · AV Multi Out contact002,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0055,AVContact0_3,WIIU-0055 · AV Multi Out contact003,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0056,AVContact0_4,WIIU-0056 · AV Multi Out contact004,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0057,AVContact0_5,WIIU-0057 · AV Multi Out contact005,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0058,AVContact0_6,WIIU-0058 · AV Multi Out contact006,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0059,AVContact0_7,WIIU-0059 · AV Multi Out contact007,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0060,AVContact1_0,WIIU-0060 · AV Multi Out contact008,Ports,gold,1,0.5196909733552912,0.6499999999999986,8.0,0.09999999999999964,Schematic internal layout
WIIU-0061,AVContact1_1,WIIU-0061 · AV Multi Out contact009,Ports,gold,1,0.5196909733552931,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0062,AVContact1_2,WIIU-0062 · AV Multi Out contact010,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0063,AVContact1_3,WIIU-0063 · AV Multi Out contact011,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0064,AVContact1_4,WIIU-0064 · AV Multi Out contact012,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0065,AVContact1_5,WIIU-0065 · AV Multi Out contact013,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0066,AVContact1_6,WIIU-0066 · AV Multi Out contact014,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0067,AVContact1_7,WIIU-0067 · AV Multi Out contact015,Ports,gold,1,0.5196909733552932,0.6500000000000057,8.0,0.09999999999999964,Schematic internal layout
WIIU-0068,HDMIShield,WIIU-0068 · HDMI Type A formed metal shell,Ports,metal,1,331.82400000000007,17.0,12.400000000000006,6.500000000000005,Schematic internal layout
WIIU-0069,HDMITongue,WIIU-0069 · HDMI insulating contact tongue,Ports,black,1,84.4181946710585,13.200000000000001,8.0,0.8000000000000007,Schematic internal layout
WIIU-0070,HDMIContact0_0,WIIU-0070 · HDMI Type A contact,Ports,gold,1,0.1678901238596595,0.34999999999999964,6.0,0.08000000000000007,Schematic internal layout
WIIU-0071,HDMIContact0_1,WIIU-0071 · HDMI Type A contact001,Ports,gold,1,0.16789012385965948,0.34999999999999964,6.0,0.08000000000000007,Schematic internal layout
WIIU-0072,HDMIContact0_2,WIIU-0072 · HDMI Type A contact002,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0073,HDMIContact0_3,WIIU-0073 · HDMI Type A contact003,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0074,HDMIContact0_4,WIIU-0074 · HDMI Type A contact004,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0075,HDMIContact0_5,WIIU-0075 · HDMI Type A contact005,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0076,HDMIContact0_6,WIIU-0076 · HDMI Type A contact006,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0077,HDMIContact0_7,WIIU-0077 · HDMI Type A contact007,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0078,HDMIContact0_8,WIIU-0078 · HDMI Type A contact008,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0079,HDMIContact0_9,WIIU-0079 · HDMI Type A contact009,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0080,HDMIContact1_0,WIIU-0080 · HDMI Type A contact010,Ports,gold,1,0.16789012385965948,0.34999999999999964,6.0,0.08000000000000007,Schematic internal layout
WIIU-0081,HDMIContact1_1,WIIU-0081 · HDMI Type A contact011,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0082,HDMIContact1_2,WIIU-0082 · HDMI Type A contact012,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0083,HDMIContact1_3,WIIU-0083 · HDMI Type A contact013,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0084,HDMIContact1_4,WIIU-0084 · HDMI Type A contact014,Ports,gold,1,0.16789012385965976,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0085,HDMIContact1_5,WIIU-0085 · HDMI Type A contact015,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0086,HDMIContact1_6,WIIU-0086 · HDMI Type A contact016,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0087,HDMIContact1_7,WIIU-0087 · HDMI Type A contact017,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0088,HDMIContact1_8,WIIU-0088 · HDMI Type A contact018,Ports,gold,1,0.1678901238596598,0.3500000000000014,6.0,0.08000000000000007,Schematic internal layout
WIIU-0089,RearUSB0,WIIU-0089 · Rear stacked USB-A shield,Ports,metal,1,340.8966365791256,15.099999999999994,13.800000000000011,6.800000000000003,Schematic internal layout
WIIU-0090,RearUSBTongue0,WIIU-0090 · USB-A contact carrier,Ports,black,1,107.0227433388231,11.900000000000006,9.0,1.0,Schematic internal layout
WIIU-0091,RearUSBPin0_0,WIIU-0091 · USB-A contact,Ports,gold,1,0.48969097335528916,0.700000000000017,7.0,0.09999999999999964,Schematic internal layout
WIIU-0092,RearUSBPin0_1,WIIU-0092 · USB-A contact001,Ports,gold,1,0.48969097335528905,0.700000000000017,7.0,0.09999999999999964,Schematic internal layout
WIIU-0093,RearUSBPin0_2,WIIU-0093 · USB-A contact002,Ports,gold,1,0.48969097335528905,0.700000000000017,7.0,0.09999999999999964,Schematic internal layout
WIIU-0094,RearUSBPin0_3,WIIU-0094 · USB-A contact003,Ports,gold,1,0.48969097335529227,0.7000000000000028,7.0,0.09999999999999964,Schematic internal layout
WIIU-0095,RearUSB1,WIIU-0095 · Rear stacked USB-A shield001,Ports,metal,1,340.89663657912547,15.099999999999994,13.800000000000011,6.800000000000001,Schematic internal layout
WIIU-0096,RearUSBTongue1,WIIU-0096 · USB-A contact carrier001,Ports,black,1,107.0227433388231,11.900000000000006,9.0,1.0,Schematic internal layout
WIIU-0097,RearUSBPin1_0,WIIU-0097 · USB-A contact004,Ports,gold,1,0.4896909733552921,0.700000000000017,7.0,0.10000000000000142,Schematic internal layout
WIIU-0098,RearUSBPin1_1,WIIU-0098 · USB-A contact005,Ports,gold,1,0.489690973355292,0.700000000000017,7.0,0.10000000000000142,Schematic internal layout
WIIU-0099,RearUSBPin1_2,WIIU-0099 · USB-A contact006,Ports,gold,1,0.489690973355292,0.700000000000017,7.0,0.10000000000000142,Schematic internal layout
WIIU-0100,RearUSBPin1_3,WIIU-0100 · USB-A contact007,Ports,gold,1,0.48969097335529527,0.7000000000000028,7.0,0.10000000000000142,Schematic internal layout
WIIU-0101,DCTitle,WIIU-0101 · AC ADAPTER,Body,wiigrey,9,0.10889853067429552,13.00161083825504,0.01800019999998881,1.5591948308724852,Published envelope; approximate photographic exterior detail
WIIU-0102,AVTitle,WIIU-0102 · AV MULTI OUT,Body,wiigrey,10,0.11092166148822273,14.397248322147654,0.01800019999998881,1.5591948308724852,Published envelope; approximate photographic exterior detail
WIIU-0103,HDMITitle,WIIU-0103 · HDMI OUT,Body,wiigrey,7,0.08681347325345817,10.379597315436241,0.01800019999998881,1.5591948308724852,Published envelope; approximate photographic exterior detail
WIIU-0104,SensorTitle,WIIU-0104 · SENSOR BAR,Body,wiigrey,9,0.12170546802846896,13.238322347651014,0.01800019999998881,1.5591948308724852,Published envelope; approximate photographic exterior detail
WIIU-0105,MainPCB,WIIU-0105 · WUP-001 Basic motherboard003,Mainboard,pcb,1,45339.86465737787,158.0,240.00000000000045,1.2000000000000002,Schematic internal layout
WIIU-0106,MCMSubstrate,WIIU-0106 · Multi-chip CPU/GPU carrier,Mainboard,pcb,1,1903.4651943997594,46.0,46.0,0.9000000000000004,Schematic internal layout
WIIU-0107,MCMInterconnect,WIIU-0107 · Schematic package interconnect field,Mainboard,metal,25,0.8377580409572776,36.4,36.400000000000006,0.40000000000000036,Schematic internal layout
WIIU-0108,GPUDie,WIIU-0108 · AMD-based graphics die study,Mainboard,black,1,288.86265482457446,17.0,17.0,1.0,Schematic internal layout
WIIU-0109,CPUDie,WIIU-0109 · IBM-based processor die study,Mainboard,black,1,80.92274333882305,9.0,9.0,1.0,Schematic internal layout
WIIU-0110,GPUCaption,WIIU-0110 · GPU,Mainboard,wiigrey,3,0.07762426946481252,5.8266025489932876,2.241342481879201,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0111,CPUCaption,WIIU-0111 · CPU,Mainboard,wiigrey,3,0.03862688611953762,4.137760267114093,1.656644495302018,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0112,MCMCover,WIIU-0112 · Common CPU/GPU heat spreader,Cooling,metal,1,3590.87720607374,44.0,44.0,4.1,Schematic internal layout
WIIU-0113,MCMMark,WIIU-0113 · CPU + GPU,Cooling,black,7,0.2784317623783874,21.15427872348993,2.9234901328859024,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0114,DDR3_0,WIIU-0114 · DDR3L memory package,Mainboard,black,1,190.99956634046998,10.5,14.0,1.2999999999999998,Schematic internal layout
WIIU-0115,DDR3Mark0,WIIU-0115 · DDR3,Mainboard,wiigrey,4,0.06840731055287573,6.252131072483216,1.754094159731551,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0116,DDR3_1,WIIU-0116 · DDR3L memory package001,Mainboard,black,1,190.99956634046998,10.5,14.0,1.2999999999999998,Schematic internal layout
WIIU-0117,DDR3Mark1,WIIU-0117 · DDR001,Mainboard,wiigrey,4,0.06840731055287573,6.252131072483216,1.754094159731551,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0118,DDR3_2,WIIU-0118 · DDR3L memory package002,Mainboard,black,1,190.99956634046995,10.5,14.0,1.2999999999999998,Schematic internal layout
WIIU-0119,DDR3Mark2,WIIU-0119 · DDR002,Mainboard,wiigrey,4,0.06840731055287573,6.252131072483223,1.7540941597315438,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0120,DDR3_3,WIIU-0120 · DDR3L memory package003,Mainboard,black,1,190.99956634046995,10.5,14.0,1.2999999999999998,Schematic internal layout
WIIU-0121,DDR3Mark3,WIIU-0121 · DDR003,Mainboard,wiigrey,4,0.06840731055287577,6.252131072483221,1.7540941597315438,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0122,EMMC8GB,WIIU-0122 · Basic-model 8 GB eMMC study package,Mainboard,black,1,254.69956634047003,14.0,14.0,1.2999999999999998,Schematic internal layout
WIIU-0123,EMMCMark,WIIU-0123 · 8 GB,Mainboard,wiigrey,3,0.06793028614983647,5.867030401342284,1.9489934885905882,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0124,HDMIController,WIIU-0124 · HDMI package,Mainboard,black,1,228.04570350741122,13.0,13.0,1.3500000000000005,Schematic internal layout
WIIU-0125,HDMIControllerMark,WIIU-0125 · HDMI,Mainboard,wiigrey,4,0.03393131997854878,4.161199664429525,1.2214767100671082,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0126,HDMIControllerLeads-1,WIIU-0126 · Package contact bank,Mainboard,metal,32,1.7663999999999722,12.130000000000003,1.5999999999999943,0.15000000000000036,Schematic internal layout
WIIU-0127,HDMIControllerLeads1,WIIU-0127 · Package contact bank001,Mainboard,metal,32,1.7663999999999722,12.130000000000003,1.5999999999999943,0.15000000000000036,Schematic internal layout
WIIU-0128,SystemController,WIIU-0128 · DRH-WUP package,Mainboard,black,1,163.24570350741118,11.0,11.0,1.3500000000000005,Schematic internal layout
WIIU-0129,SystemControllerMark,WIIU-0129 · DRH-WUP,Mainboard,wiigrey,7,0.05721108967827044,7.925419663087254,1.2459062402684609,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0130,SystemControllerLeads-1,WIIU-0130 · Package contact bank002,Mainboard,metal,24,1.3247999999999864,10.130000000000003,1.6000000000000014,0.15000000000000036,Schematic internal layout
WIIU-0131,SystemControllerLeads1,WIIU-0131 · Package contact bank003,Mainboard,metal,24,1.3247999999999869,10.130000000000003,1.6000000000000014,0.15000000000000036,Schematic internal layout
WIIU-0132,AudioCodec,WIIU-0132 · AUDIO package,Mainboard,black,1,97.09570350741114,9.0,8.0,1.3500000000000005,Schematic internal layout
WIIU-0133,AudioCodecMark,WIIU-0133 · AUDIO,Mainboard,wiigrey,5,0.0390843884168898,5.367898589932892,1.266845837583901,0.018000199999999467,Published envelope; approximate photographic exterior detail
WIIU-0134,AudioCodecLeads-1,WIIU-0134 · Package contact bank004,Mainboard,metal,16,0.88319999999999,8.130000000000003,1.6000000000000014,0.15000000000000036,Schematic internal layout
WIIU-0135,AudioCodecLeads1,WIIU-0135 · Package contact bank005,Mainboard,metal,16,0.8831999999999912,8.130000000000003,1.6000000000000014,0.15000000000000036,Schematic internal layout
WIIU-0136,Regulator0,WIIU-0136 · Power regulator study package,Mainboard,black,1,46.621451271946675,6.0,6.0,1.2999999999999998,Schematic internal layout
WIIU-0137,PowerInductor0,WIIU-0137 · Power conversion inductor,Mainboard,thermal,1,284.137166941154,8.0,8.0,4.499999999999999,Schematic internal layout
WIIU-0138,PowerCap0,WIIU-0138 · Power smoothing capacitor,Mainboard,metal,1,181.14423240598745,6.200000000000003,6.199999999999999,5.999999999999999,Schematic internal layout
WIIU-0139,Regulator1,WIIU-0139 · Power regulator study package001,Mainboard,black,1,46.621451271946675,6.0,6.0,1.2999999999999998,Schematic internal layout
WIIU-0140,PowerInductor1,WIIU-0140 · Power conversion inductor001,Mainboard,thermal,1,284.137166941154,8.0,8.0,4.499999999999999,Schematic internal layout
WIIU-0141,PowerCap1,WIIU-0141 · Power smoothing capacitor001,Mainboard,metal,1,181.14423240598745,6.200000000000003,6.200000000000003,5.999999999999999,Schematic internal layout
WIIU-0142,Regulator2,WIIU-0142 · Power regulator study package002,Mainboard,black,1,46.621451271946675,6.0,6.0,1.2999999999999998,Schematic internal layout
WIIU-0143,PowerInductor2,WIIU-0143 · Power conversion inductor002,Mainboard,thermal,1,284.137166941154,8.0,8.0,4.499999999999999,Schematic internal layout
WIIU-0144,PowerCap2,WIIU-0144 · Power smoothing capacitor002,Mainboard,metal,1,181.14423240598745,6.200000000000003,6.200000000000003,5.999999999999999,Schematic internal layout
WIIU-0145,Regulator3,WIIU-0145 · Power regulator study package003,Mainboard,black,1,46.62145127194667,6.0,6.0,1.2999999999999998,Schematic internal layout
WIIU-0146,PowerInductor3,WIIU-0146 · Power conversion inductor003,Mainboard,thermal,1,284.137166941154,8.0,8.0,4.499999999999999,Schematic internal layout
WIIU-0147,PowerCap3,WIIU-0147 · Power smoothing capacitor003,Mainboard,metal,1,181.1442324059875,6.200000000000006,6.199999999999989,5.999999999999999,Schematic internal layout
WIIU-0148,RearPowerCap0,WIIU-0148 · Rear power smoothing capacitor,Mainboard,metal,1,147.78051842486383,5.599999999999994,5.599999999999994,5.999999999999999,Schematic internal layout
WIIU-0149,RearPowerCap1,WIIU-0149 · Rear power smoothing capacitor001,Mainboard,metal,1,147.78051842486383,5.599999999999994,5.599999999999994,5.999999999999999,Schematic internal layout
WIIU-0150,RearPowerCap2,WIIU-0150 · Rear power smoothing capacitor002,Mainboard,metal,1,147.78051842486383,5.599999999999994,5.599999999999994,5.999999999999999,Schematic internal layout
WIIU-0151,RearPowerCap3,WIIU-0151 · Rear power smoothing capacitor003,Mainboard,metal,1,147.78051842486383,5.599999999999994,5.599999999999994,5.999999999999999,Schematic internal layout
WIIU-0152,SMD0_0_0,WIIU-0152 · Study passive component,Mainboard,black,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0153,SMD0_0_1,WIIU-0153 · Study passive component001,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0154,SMD0_0_2,WIIU-0154 · Study passive component002,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0155,SMD0_1_0,WIIU-0155 · Study passive component003,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0156,SMD0_1_1,WIIU-0156 · Study passive component004,Mainboard,cream,1,0.5957079632679513,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0157,SMD0_1_2,WIIU-0157 · Study passive component005,Mainboard,black,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0158,SMD0_2_0,WIIU-0158 · Study passive component006,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0159,SMD0_2_1,WIIU-0159 · Study passive component007,Mainboard,black,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0160,SMD0_2_2,WIIU-0160 · Study passive component008,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0161,SMD0_3_0,WIIU-0161 · Study passive component009,Mainboard,black,1,0.5957079632679515,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0162,SMD0_3_1,WIIU-0162 · Study passive component010,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
WIIU-0163,SMD0_3_2,WIIU-0163 · Study passive component011,Mainboard,cream,1,0.5957079632679514,1.5,0.8000000000000114,0.5,Schematic internal layout
