Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
MEGADRIVE-0039,LockTitle,MEGADRIVE-0039 · CARTRIDGE LOCK,Controls,white,13,0.10757027259597993,15.18483860671141,1.3155706697986602,0.01800020000000302,Published envelope; approximate photographic exterior detail
MEGADRIVE-0040,BitBadge,MEGADRIVE-0040 · Black 16-bit badge,Body,gloss,1,658.0685834705771,60.0,44.0,0.25,Published envelope; approximate photographic exterior detail
MEGADRIVE-0041,BitTitle,MEGADRIVE-0041 · 16-BIT,Body,letter,6,2.295192688688919,41.68640939597316,10.232214965100674,0.01800019999998881,Published envelope; approximate photographic exterior detail
MEGADRIVE-0042,SegaTitle,MEGADRIVE-0042 · SEGA,Body,white,4,0.45327002560696067,16.400335670469786,4.677584092617437,0.01800019999998881,Published envelope; approximate photographic exterior detail
MEGADRIVE-0043,MegaDriveTitle,MEGADRIVE-0043 · MEGA DRIVE,Body,white,9,0.4004347146806497,23.915184563758388,2.923490132885888,0.01800019999998881,Published envelope; approximate photographic exterior detail
MEGADRIVE-0044,PowerLED,MEGADRIVE-0044 · Original red power indicator,Controls,red,1,7.963937376850131,2.5999999999999943,2.5999999999999943,1.5,Published envelope; approximate photographic exterior detail
MEGADRIVE-0045,PadPort1Shield,MEGADRIVE-0045 · DE-9 trapezoidal metal shell,Ports,metal,1,483.5599999999998,25.0,7.0,10.600000000000001,Schematic internal layout
MEGADRIVE-0046,PadPort1Insert,MEGADRIVE-0046 · DE-9 insulating contact support,Ports,black,1,434.6029545606956,22.199999999999996,3.0,7.800000000000001,Schematic internal layout
MEGADRIVE-0047,PadPort1Pin0,MEGADRIVE-0047 · DE-9 contact 1,Ports,gold,1,4.374919097536083,0.9799999999999898,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0048,PadPort1Pin1,MEGADRIVE-0048 · DE-9 contact 2,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0049,PadPort1Pin2,MEGADRIVE-0049 · DE-9 contact 3,Ports,gold,1,4.37491909753608,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0050,PadPort1Pin3,MEGADRIVE-0050 · DE-9 contact 4,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0051,PadPort1Pin4,MEGADRIVE-0051 · DE-9 contact 5,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0052,PadPort1Pin5,MEGADRIVE-0052 · DE-9 contact 6,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0053,PadPort1Pin6,MEGADRIVE-0053 · DE-9 contact 7,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0054,PadPort1Pin7,MEGADRIVE-0054 · DE-9 contact 8,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0055,PadPort1Pin8,MEGADRIVE-0055 · DE-9 contact 9,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0056,PadPort1Tab-1,MEGADRIVE-0056 · Connector mounting ear,Ports,metal,1,35.245420744124935,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0057,PadPort1Tab1,MEGADRIVE-0057 · Connector mounting ear001,Ports,metal,1,35.245420744124935,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0058,PortNumber1,MEGADRIVE-0058 · 1,Body,white,1,0.03060731723796256,1.6780620805369182,0.018000000000000682,2.8187919463087283,Published envelope; approximate photographic exterior detail
MEGADRIVE-0059,PadPort2Shield,MEGADRIVE-0059 · DE-9 trapezoidal metal shell001,Ports,metal,1,483.5599999999998,25.0,7.0,10.600000000000001,Schematic internal layout
MEGADRIVE-0060,PadPort2Insert,MEGADRIVE-0060 · DE-9 insulating contact support001,Ports,black,1,434.60295456069554,22.200000000000003,3.0,7.800000000000001,Schematic internal layout
MEGADRIVE-0061,PadPort2Pin0,MEGADRIVE-0061 · DE-9 contact 001,Ports,gold,1,4.374919097536077,0.9800000000000002,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0062,PadPort2Pin1,MEGADRIVE-0062 · DE-9 contact 002,Ports,gold,1,4.374919097536078,0.9800000000000002,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0063,PadPort2Pin2,MEGADRIVE-0063 · DE-9 contact 003,Ports,gold,1,4.374919097536077,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0064,PadPort2Pin3,MEGADRIVE-0064 · DE-9 contact 004,Ports,gold,1,4.374919097536078,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0065,PadPort2Pin4,MEGADRIVE-0065 · DE-9 contact 005,Ports,gold,1,4.374919097536077,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0066,PadPort2Pin5,MEGADRIVE-0066 · DE-9 contact 006,Ports,gold,1,4.374919097536078,0.9800000000000006,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0067,PadPort2Pin6,MEGADRIVE-0067 · DE-9 contact 007,Ports,gold,1,4.374919097536078,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0068,PadPort2Pin7,MEGADRIVE-0068 · DE-9 contact 008,Ports,gold,1,4.374919097536078,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0069,PadPort2Pin8,MEGADRIVE-0069 · DE-9 contact 009,Ports,gold,1,4.374919097536079,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0070,PadPort2Tab-1,MEGADRIVE-0070 · Connector mounting ear002,Ports,metal,1,35.245420744124935,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0071,PadPort2Tab1,MEGADRIVE-0071 · Connector mounting ear003,Ports,metal,1,35.245420744124935,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0072,PortNumber2,MEGADRIVE-0072 · 2,Body,white,1,0.03627439992321617,1.7894297302013422,0.01800019999998881,2.8671142939597303,Published envelope; approximate photographic exterior detail
MEGADRIVE-0073,ExtensionPortShield,MEGADRIVE-0073 · DE-9 trapezoidal metal shell002,Ports,metal,1,483.5599999999999,25.0,7.0,10.600000000000001,Schematic internal layout
MEGADRIVE-0074,ExtensionPortInsert,MEGADRIVE-0074 · DE-9 insulating contact support002,Ports,black,1,434.60295456069554,22.200000000000003,3.0,7.800000000000001,Schematic internal layout
MEGADRIVE-0075,ExtensionPortPin0,MEGADRIVE-0075 · DE-9 contact 010,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0076,ExtensionPortPin1,MEGADRIVE-0076 · DE-9 contact 011,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0077,ExtensionPortPin2,MEGADRIVE-0077 · DE-9 contact 012,Ports,gold,1,4.37491909753608,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0078,ExtensionPortPin3,MEGADRIVE-0078 · DE-9 contact 013,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0079,ExtensionPortPin4,MEGADRIVE-0079 · DE-9 contact 014,Ports,gold,1,4.374919097536079,0.9800000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0080,ExtensionPortPin5,MEGADRIVE-0080 · DE-9 contact 015,Ports,gold,1,4.374919097536078,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0081,ExtensionPortPin6,MEGADRIVE-0081 · DE-9 contact 016,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0082,ExtensionPortPin7,MEGADRIVE-0082 · DE-9 contact 017,Ports,gold,1,4.374919097536079,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0083,ExtensionPortPin8,MEGADRIVE-0083 · DE-9 contact 018,Ports,gold,1,4.374919097536081,0.980000000000004,5.800000000000011,0.9799999999999969,Schematic internal layout
MEGADRIVE-0084,ExtensionPortTab-1,MEGADRIVE-0084 · Connector mounting ear004,Ports,metal,1,35.24542074412493,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0085,ExtensionPortTab1,MEGADRIVE-0085 · Connector mounting ear005,Ports,metal,1,35.245420744124935,4.0,1.0,10.599999999999998,Schematic internal layout
MEGADRIVE-0086,HeadphonesBarrel,MEGADRIVE-0086 · Headphones outer barrel,Ports,metal,1,58.19800390775087,6.199999999999989,6.5,6.200000000000003,Published envelope; approximate photographic exterior detail
MEGADRIVE-0087,HeadphonesInsulator,MEGADRIVE-0087 · Headphones insulated aperture,Ports,black,1,41.339432330424735,4.900000000000006,5.5,4.900000000000002,Published envelope; approximate photographic exterior detail
MEGADRIVE-0088,PowerDCBarrel,MEGADRIVE-0088 · PowerDC outer barrel,Ports,metal,1,66.36614480708431,7.0,6.5,7.0,Published envelope; approximate photographic exterior detail
MEGADRIVE-0089,PowerDCInsulator,MEGADRIVE-0089 · PowerDC insulated aperture,Ports,black,1,123.06796521356317,5.699999999999989,5.5,5.700000000000003,Published envelope; approximate photographic exterior detail
MEGADRIVE-0090,PowerCenter,MEGADRIVE-0090 · DC center contact,Ports,metal,1,7.068583470577038,1.5,4.0,1.5,Published envelope; approximate photographic exterior detail
MEGADRIVE-0091,AVBarrel,MEGADRIVE-0091 · AV outer barrel,Ports,metal,1,150.08958902525228,15.200000000000001,6.5,15.20000000000001,Published envelope; approximate photographic exterior detail
MEGADRIVE-0092,AVInsulator,MEGADRIVE-0092 · AV insulated aperture,Ports,black,1,137.8845015660557,13.899999999999999,5.5,13.900000000000002,Published envelope; approximate photographic exterior detail
MEGADRIVE-0093,AVContact0,MEGADRIVE-0093 · DIN AV socket contact 1,Ports,gold,1,2.432849350939938,1.1000000000000005,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0094,AVContact1,MEGADRIVE-0094 · DIN AV socket contact 2,Ports,gold,1,2.432849350939935,1.1000000000000014,4.0,1.0999999999999943,Published envelope; approximate photographic exterior detail
MEGADRIVE-0095,AVContact2,MEGADRIVE-0095 · DIN AV socket contact 3,Ports,gold,1,2.4328493509399354,1.1000000000000014,4.0,1.0999999999999943,Published envelope; approximate photographic exterior detail
MEGADRIVE-0096,AVContact3,MEGADRIVE-0096 · DIN AV socket contact 4,Ports,gold,1,2.4328493509399385,1.1000000000000014,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0097,AVContact4,MEGADRIVE-0097 · DIN AV socket contact 5,Ports,gold,1,2.4328493509399385,1.1000000000000014,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0098,AVContact5,MEGADRIVE-0098 · DIN AV socket contact 6,Ports,gold,1,2.4328493509399385,1.1000000000000014,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0099,AVContact6,MEGADRIVE-0099 · DIN AV socket contact 7,Ports,gold,1,2.432849350939936,1.1000000000000014,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0100,AVContact7,MEGADRIVE-0100 · DIN AV socket contact 8,Ports,gold,1,2.4328493509399376,1.1000000000000005,4.0,1.1000000000000014,Published envelope; approximate photographic exterior detail
MEGADRIVE-0101,AVInsert,MEGADRIVE-0101 · Eight-contact DIN insulator,Ports,black,1,209.16723887600838,12.200000000000001,2.0,12.20000000000001,Schematic internal layout
MEGADRIVE-0102,ExpansionCover,MEGADRIVE-0102 · Removable side expansion cover,Body,mdblack,1,1425.010300164688,1.1999999999999886,100.8,11.799999999999999,Published envelope; approximate photographic exterior detail
MEGADRIVE-0103,MainPCB,MEGADRIVE-0103 · VA2 photographic mainboard study002,Mainboard,pcb,1,70249.710636781,245.0,182.0,1.5999999999999996,Schematic internal layout
MEGADRIVE-0104,CPU68000,MEGADRIVE-0104 · MC68000 DIP package,Mainboard,black,1,7302.76389342117,83.0,22.000000000000007,4.0,Schematic internal layout
MEGADRIVE-0105,CPU68000Mark,MEGADRIVE-0105 · MC68000,Mainboard,white,7,0.1754565194670309,12.966157818120807,2.143892817449654,0.01800020000000302,Published envelope; approximate photographic exterior detail
MEGADRIVE-0106,CPU68000Index,MEGADRIVE-0106 · Package pin-one index,Mainboard,white,1,0.08042477193189806,1.5999999999999996,1.5999999999999943,0.03999999999999915,Published envelope; approximate photographic exterior detail
MEGADRIVE-0107,CPU68000Lead-1_0,MEGADRIVE-0107 · DIP terminal,Mainboard,metal,1,1.1047680000000002,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0108,CPU68000Lead-1_1,MEGADRIVE-0108 · DIP terminal001,Mainboard,metal,1,1.1047680000000155,0.48,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0109,CPU68000Lead-1_2,MEGADRIVE-0109 · DIP terminal002,Mainboard,metal,1,1.1047680000000146,0.48,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0110,CPU68000Lead-1_3,MEGADRIVE-0110 · DIP terminal003,Mainboard,metal,1,1.1047680000000153,0.4800000000000002,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0111,CPU68000Lead-1_4,MEGADRIVE-0111 · DIP terminal004,Mainboard,metal,1,1.1047679999999986,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0112,CPU68000Lead-1_5,MEGADRIVE-0112 · DIP terminal005,Mainboard,metal,1,1.104767999999998,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0113,CPU68000Lead-1_6,MEGADRIVE-0113 · DIP terminal006,Mainboard,metal,1,1.1047679999999946,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0114,CPU68000Lead-1_7,MEGADRIVE-0114 · DIP terminal007,Mainboard,metal,1,1.1047679999999946,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0115,CPU68000Lead-1_8,MEGADRIVE-0115 · DIP terminal008,Mainboard,metal,1,1.1047679999999962,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0116,CPU68000Lead-1_9,MEGADRIVE-0116 · DIP terminal009,Mainboard,metal,1,1.1047679999999933,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0117,CPU68000Lead-1_10,MEGADRIVE-0117 · DIP terminal010,Mainboard,metal,1,1.1047679999999933,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0118,CPU68000Lead-1_11,MEGADRIVE-0118 · DIP terminal011,Mainboard,metal,1,1.1047679999999906,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0119,CPU68000Lead-1_12,MEGADRIVE-0119 · DIP terminal012,Mainboard,metal,1,1.1047679999999906,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0120,CPU68000Lead-1_13,MEGADRIVE-0120 · DIP terminal013,Mainboard,metal,1,1.1047679999999962,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0121,CPU68000Lead-1_14,MEGADRIVE-0121 · DIP terminal014,Mainboard,metal,1,1.1047679999999906,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0122,CPU68000Lead-1_15,MEGADRIVE-0122 · DIP terminal015,Mainboard,metal,1,1.1047679999999853,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0123,CPU68000Lead-1_16,MEGADRIVE-0123 · DIP terminal016,Mainboard,metal,1,1.1047679999999853,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0124,CPU68000Lead-1_17,MEGADRIVE-0124 · DIP terminal017,Mainboard,metal,1,1.1047679999999853,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0125,CPU68000Lead-1_18,MEGADRIVE-0125 · DIP terminal018,Mainboard,metal,1,1.104767999999985,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0126,CPU68000Lead-1_19,MEGADRIVE-0126 · DIP terminal019,Mainboard,metal,1,1.1047679999999795,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0127,CPU68000Lead-1_20,MEGADRIVE-0127 · DIP terminal020,Mainboard,metal,1,1.1047679999999853,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0128,CPU68000Lead-1_21,MEGADRIVE-0128 · DIP terminal021,Mainboard,metal,1,1.1047679999999962,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0129,CPU68000Lead-1_22,MEGADRIVE-0129 · DIP terminal022,Mainboard,metal,1,1.1047679999999798,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0130,CPU68000Lead-1_23,MEGADRIVE-0130 · DIP terminal023,Mainboard,metal,1,1.1047679999999906,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0131,CPU68000Lead-1_24,MEGADRIVE-0131 · DIP terminal024,Mainboard,metal,1,1.1047679999999636,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0132,CPU68000Lead-1_25,MEGADRIVE-0132 · DIP terminal025,Mainboard,metal,1,1.1047679999999744,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0133,CPU68000Lead-1_26,MEGADRIVE-0133 · DIP terminal026,Mainboard,metal,1,1.1047679999999689,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0134,CPU68000Lead-1_27,MEGADRIVE-0134 · DIP terminal027,Mainboard,metal,1,1.1047679999999689,0.4799999999999969,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0135,CPU68000Lead-1_28,MEGADRIVE-0135 · DIP terminal028,Mainboard,metal,1,1.1047679999999853,0.480000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0136,CPU68000Lead-1_29,MEGADRIVE-0136 · DIP terminal029,Mainboard,metal,1,1.1047679999999853,0.480000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0137,CPU68000Lead-1_30,MEGADRIVE-0137 · DIP terminal030,Mainboard,metal,1,1.1047679999999744,0.480000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0138,CPU68000Lead-1_31,MEGADRIVE-0138 · DIP terminal031,Mainboard,metal,1,1.104767999999996,0.480000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0139,CPU68000Lead1_0,MEGADRIVE-0139 · DIP terminal032,Mainboard,metal,1,1.104767999999993,0.4800000000000004,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0140,CPU68000Lead1_1,MEGADRIVE-0140 · DIP terminal033,Mainboard,metal,1,1.1047679999999924,0.48,1.1700000000000017,4.979999999999999,Schematic internal layout
MEGADRIVE-0141,CPU68000Lead1_2,MEGADRIVE-0141 · DIP terminal034,Mainboard,metal,1,1.104767999999992,0.48,1.1700000000000017,4.979999999999999,Schematic internal layout
