Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
PSV-0029,ButtonStemCross,PSV-0029 · Action-button plunger002,Controls,black,1,15.927874753700259,2.5999999999999943,2.6000000000000005,3.0,Schematic internal layout
PSV-0030,ButtonSquare,PSV-0030 · Square action button,Controls,black,1,39.34930661547355,7.1000000999999955,7.100000200000002,1.0,Published envelope; approximate local detail
PSV-0031,ButtonSymbolSquare,PSV-0031 · Square button symbol,Controls,white,1,0.07489243361431815,3.0,3.0,0.02499999999999858,Published envelope; approximate local detail
PSV-0032,ButtonStemSquare,PSV-0032 · Action-button plunger003,Controls,black,1,15.927874753700259,2.5999999999999943,2.6000000000000014,3.0,Schematic internal layout
PSV-0033,StickBezel-1,PSV-0033 · Analog-stick annular bezel,Controls,metal,1,40.8426679920758,16.800000000000004,16.799999999999997,0.5500000000000007,Published envelope; approximate local detail
PSV-0034,StickStem-1,PSV-0034 · Analog-stick shaft,Internal,black,1,119.43078631886958,4.800000000000011,4.800000000000001,6.6,Schematic internal layout
PSV-0035,StickNeck-1,PSV-0035 · Stick cap support neck,Controls,black,1,10.895043322649407,6.800000000000011,6.800000000000001,0.3000000000000007,Published envelope; approximate local detail
PSV-0036,StickCap-1,PSV-0036 · Concave analog thumb cap,Controls,rubber,1,139.9691727105054,12.400000000000006,12.4000001,1.1999999999999993,Published envelope; approximate local detail
PSV-0037,StickBezel1,PSV-0037 · Analog-stick annular bezel001,Controls,metal,1,40.8426679920758,16.800000000000004,16.799999999999997,0.5500000000000007,Published envelope; approximate local detail
PSV-0038,StickStem1,PSV-0038 · Analog-stick shaft001,Internal,black,1,119.43078631886958,4.800000000000011,4.800000000000001,6.6,Schematic internal layout
PSV-0039,StickNeck1,PSV-0039 · Stick cap support neck001,Controls,black,1,10.895043322649409,6.800000000000011,6.800000000000001,0.3000000000000007,Published envelope; approximate local detail
PSV-0040,StickCap1,PSV-0040 · Concave analog thumb cap001,Controls,rubber,1,139.9691727105054,12.400000000000006,12.4000001,1.1999999999999993,Published envelope; approximate local detail
PSV-0041,PSKey,PSV-0041 · PSKey,Controls,black,1,40.9977841293468,12.0,5.799999999999997,0.75,Published envelope; approximate local detail
PSV-0042,SelectKey,PSV-0042 · SelectKey,Controls,black,1,18.49023626178442,7.300000000000004,4.299999999999997,0.75,Published envelope; approximate local detail
PSV-0043,StartKey,PSV-0043 · StartKey,Controls,black,1,18.490236261784425,7.300000000000011,4.299999999999997,0.75,Published envelope; approximate local detail
PSV-0044,PSKeyMark,PSV-0044 · PS,Controls,white,2,0.03626398646175886,2.7911914751677926,1.948993488590606,0.01800020000000302,Published envelope; approximate local detail
PSV-0045,SelectMark,PSV-0045 · SELECT,Controls,white,6,0.0224365443321152,4.529316375167781,0.9257720120805395,0.01800020000000302,Published envelope; approximate local detail
PSV-0046,StartMark,PSV-0046 · START,Controls,white,5,0.019645101716605325,3.700457314765103,0.9257720120805395,0.01800020000000302,Published envelope; approximate local detail
PSV-0047,SonyMark,PSV-0047 · SONY,Body,white,4,0.07843465892583767,7.004026945637577,1.948993488590606,0.01800020000000302,Published envelope; approximate local detail
PSV-0048,VitaMark,PSV-0048 · PS VITA,Body,white,6,0.21373680418921415,14.09609909328859,2.9234901328859024,0.01800020000000302,Published envelope; approximate local detail
PSV-0049,GameCardDoor,PSV-0049 · GameCardDoor001,Ports,metal,1,146.09221087026773,37.0000002,0.5500001000000054,7.200000200000002,Published envelope; approximate local detail
PSV-0050,AccessoryDoor,PSV-0050 · AccessoryDoor,Ports,metal,1,150.17784061406337,38.0,0.5500000000000043,7.200000000000002,Published envelope; approximate local detail
PSV-0051,PowerKey,PSV-0051 · PowerKey,Controls,metal,1,21.1366353733521,5.799999999999997,0.7999999999999972,5.800000000000001,Published envelope; approximate local detail
PSV-0052,VolumeMinusKey,PSV-0052 · VolumeMinusKey,Controls,metal,1,18.32176835573566,5.400000000000006,0.7999999999999972,5.400000000000002,Published envelope; approximate local detail
PSV-0053,VolumePlusKey,PSV-0053 · VolumePlusKey,Controls,metal,1,18.32176835573566,5.400000000000006,0.7999999999999972,5.400000000000002,Published envelope; approximate local detail
PSV-0054,VolumeMinusMark,PSV-0054 · -,Controls,shell,1,0.0024909418494662734,0.6782718120805384,0.018000000000000682,0.20402684563758378,Published envelope; approximate local detail
PSV-0055,VolumePlusMark,PSV-0055 · +,Controls,shell,1,0.011589532003063082,1.6132550335570457,0.018000000000000682,1.6214765100671151,Published envelope; approximate local detail
PSV-0056,MultiPortShell,PSV-0056 · Proprietary Vita multi-use port shell,Ports,metal,1,221.60386692718333,20.5,5.200000000000003,5.500000000000002,Published envelope; approximate local detail
PSV-0057,MultiPortTongue,PSV-0057 · Multi-use connector insulator,Ports,black,1,54.58952208334565,18.0,3.799999999999997,0.8000000000000007,Published envelope; approximate local detail
PSV-0058,MultiPortContact0,PSV-0058 · Multi-use connector contact study,Ports,gold,1,0.06094247779607691,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0059,MultiPortContact1,PSV-0059 · Multi-use connector contact study001,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0060,MultiPortContact2,PSV-0060 · Multi-use connector contact study002,Ports,gold,1,0.06094247779607691,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0061,MultiPortContact3,PSV-0061 · Multi-use connector contact study003,Ports,gold,1,0.060942477796076915,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0062,MultiPortContact4,PSV-0062 · Multi-use connector contact study004,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0063,MultiPortContact5,PSV-0063 · Multi-use connector contact study005,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0064,MultiPortContact6,PSV-0064 · Multi-use connector contact study006,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0065,MultiPortContact7,PSV-0065 · Multi-use connector contact study007,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0066,MultiPortContact8,PSV-0066 · Multi-use connector contact study008,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0067,MultiPortContact9,PSV-0067 · Multi-use connector contact study009,Ports,gold,1,0.06094247779607693,0.3400000000000001,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0068,MultiPortContact10,PSV-0068 · Multi-use connector contact study010,Ports,gold,1,0.06094247779607692,0.3400000000000001,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0069,MultiPortContact11,PSV-0069 · Multi-use connector contact study011,Ports,gold,1,0.06094247779607691,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0070,MultiPortContact12,PSV-0070 · Multi-use connector contact study012,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0071,MultiPortContact13,PSV-0071 · Multi-use connector contact study013,Ports,gold,1,0.06094247779607693,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0072,MultiPortContact14,PSV-0072 · Multi-use connector contact study014,Ports,gold,1,0.06094247779607692,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0073,MultiPortContact15,PSV-0073 · Multi-use connector contact study015,Ports,gold,1,0.060942477796076915,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0074,MultiPortContact16,PSV-0074 · Multi-use connector contact study016,Ports,gold,1,0.06094247779607691,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0075,MultiPortContact17,PSV-0075 · Multi-use connector contact study017,Ports,gold,1,0.060942477796076915,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0076,MultiPortContact18,PSV-0076 · Multi-use connector contact study018,Ports,gold,1,0.06094247779607691,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0077,MultiPortContact19,PSV-0077 · Multi-use connector contact study019,Ports,gold,1,0.060942477796076915,0.33999999999999986,3.0,0.0600000000000005,Published envelope; approximate local detail
PSV-0078,PortScrew-1,PSV-0078 · Multi-port flanking screw,Ports,metal,1,4.4955659757233315,2.6000000000000014,2.8299999999999983,2.6000000000000014,Published envelope; approximate local detail
PSV-0079,PortScrew1,PSV-0079 · Multi-port flanking screw001,Ports,metal,1,4.495565975723331,2.6000000000000014,2.8299999999999983,2.6000000000000014,Published envelope; approximate local detail
PSV-0080,HeadphoneSocket,PSV-0080 · 3.5 mm audio socket,Ports,metal,1,49.517783405882305,5.0,5.0,5.0,Published envelope; approximate local detail
PSV-0081,HeadphoneLip,PSV-0081 · Audio-jack black lip,Ports,black,1,0.658477820192422,5.400000000000002,0.25,5.3999999999999995,Published envelope; approximate local detail
PSV-0082,MemoryDoor,PSV-0082 · Curved proprietary memory-card cover,Ports,black,1,82.68518613374019,25.000000000000014,3.9250658818702675,5.500000000000001,Published envelope; approximate local detail
PSV-0083,SpeakerMesh-1,PSV-0083 · Speaker acoustic mesh backing,Internal,black,1,3.5646477796077054,6.800000000000011,4.3999999999999995,0.120000000000001,Schematic internal layout
PSV-0084,Shoulder-1,PSV-0084 · L/R shoulder cap001,Controls,metal,1,347.5957591102968,19.5527776080813,5.300000000000011,4.199999999999999,Published envelope; approximate local detail
PSV-0085,ShoulderPin-1,PSV-0085 · Shoulder pivot pin,Internal,metal,1,19.909843442125325,15.0,1.2999999999999972,1.299999999999999,Schematic internal layout
PSV-0086,StrapEye-1,PSV-0086 · Lower corner strap eye,Body,metal,1,99.11565978801363,18.783763522407426,11.363548741181194,1.7000002000000016,Published envelope; approximate local detail
PSV-0087,SpeakerMesh1,PSV-0087 · Speaker acoustic mesh backing001,Internal,black,1,3.5646477796077054,6.800000000000011,4.3999999999999995,0.120000000000001,Schematic internal layout
PSV-0088,Shoulder1,PSV-0088 · L/R shoulder cap003,Controls,metal,1,347.59575911026235,19.5527776080813,5.300000000000011,4.199999999999999,Published envelope; approximate local detail
PSV-0089,ShoulderPin1,PSV-0089 · Shoulder pivot pin001,Internal,metal,1,19.909843442125325,15.0,1.2999999999999972,1.299999999999999,Schematic internal layout
PSV-0090,StrapEye1,PSV-0090 · Lower corner strap eye001,Body,metal,1,99.1156597880275,18.783763522407426,11.363548741181194,1.7000002000000016,Published envelope; approximate local detail
PSV-0091,FrontCameraRing,PSV-0091 · Front camera annular surround,Optics,metal,1,1.3595807695087443,3.700000000000003,3.700000000000003,0.28000000000000114,Published envelope; approximate local detail
PSV-0092,FrontCameraGlass,PSV-0092 · Front camera glass,Optics,screen,1,0.7433008218393464,2.5999999999999943,2.6000000000000014,0.14000000000000057,Published envelope; approximate local detail
PSV-0093,RearCameraRing,PSV-0093 · Rear camera black surround,Optics,black,1,12.297450283211884,11.5,6.799999999999997,0.24000000000000002,Published envelope; approximate local detail
PSV-0094,RearCameraGlass,PSV-0094 · Rear camera glass,Optics,screen,1,1.2082314018294054,3.44,3.4399999999999977,0.13,Published envelope; approximate local detail
PSV-0095,MicrophoneMesh,PSV-0095 · Microphone inlet mesh,Ports,black,1,0.18067964473722978,1.1000000000000014,0.11999999999999744,1.4000000000000004,Published envelope; approximate local detail
PSV-0096,RearTouchPanel,PSV-0096 · Rear capacitive touch surface002,RearTouch,black,1,1605.5659327926753,121.0000002,58.0000002,0.23000009999999999,Published envelope; approximate local detail
PSV-0097,RearTouchPattern,PSV-0097 · Simplified rear touchpad symbol print,RearTouch,rubber,372,1.637795268229736,106.3,39.75,0.009000000000000003,Published envelope; approximate local detail
PSV-0098,RearSonyMark,PSV-0098 · SONY001,RearTouch,white,4,0.08647421146573497,7.354228287919463,2.0464431530201352,0.0180002,Published envelope; approximate local detail
PSV-0099,RearModelMark,PSV-0099 · PCH-1000 Wi-Fi  /  CAD STUDY,RearTouch,white,24,0.14601960711860884,25.040377616778528,1.4273825503355724,0.0180002,Published envelope; approximate local detail
PSV-0100,RearGrip-1,PSV-0100 · Oval rear grip pad,Body,rubber,1,136.8477759903714,22.0,44.0,0.18,Published envelope; approximate local detail
PSV-0101,RearGrip1,PSV-0101 · Oval rear grip pad001,Body,rubber,1,136.8477759903714,22.0,44.0,0.18,Published envelope; approximate local detail
PSV-0102,RearTouchFoil,PSV-0102 · Rear capacitive electrode foil,RearTouch,copper,1,690.554070148223,111.0,52.0,0.11999999999999988,Schematic internal layout
PSV-0103,RearTouchShield,PSV-0103 · Rear touchpad support sheet005,RearTouch,metal,1,2716.2162966634173,120.0,57.00000000000004,0.3999999999999999,Schematic internal layout
PSV-0104,RearTouchPCB,PSV-0104 · Rear touch controller carrier,RearTouch,pcb,1,33.65342917352885,15.0,5.0,0.4500000000000002,Schematic internal layout
PSV-0105,RearTouchController,PSV-0105 · Rear capacitive controller package,RearTouch,black,1,9.482444678594552,4.0,3.3999999999999986,0.7000000000000002,Schematic internal layout
PSV-0106,RearTouchFlex,PSV-0106 · Rear touchpad ribbon,RearTouch,copper,1,12.81441549185406,21.0,12.0,0.6799999999999997,Schematic internal layout
PSV-0107,BatteryPouch,PSV-0107 · SP65M battery enclosure study001,Battery,battery,1,4830.020705099556,94.0,49.0,4.4,Schematic internal layout
PSV-0108,BatteryCell,PSV-0108 · Lithium-ion cell-stack study,Battery,rubber,1,13748.013526341883,92.3,47.3,3.1500000000000004,Schematic internal layout
PSV-0109,BatteryTray,PSV-0109 · Battery tray with two mounting ears,Battery,metal,1,161.26903327218207,109.0,51.0,0.2999999999999998,Schematic internal layout
PSV-0110,BatteryPost-1,PSV-0110 · Battery mounting post,Battery,black,1,29.58249306326293,3.200000000000003,3.2,4.75,Schematic internal layout
PSV-0111,BatteryClip-1,PSV-0111 · Battery retaining tab,Battery,metal,1,14.687897260443721,8.0,6.000000000000001,0.34999999999999964,Schematic internal layout
PSV-0112,BatteryScrew-1,PSV-0112 · Cross-head fastener,Battery,metal,1,6.203802997248125,2.4000000000000057,2.4,4.33,Schematic internal layout
PSV-0113,BatteryPost1,PSV-0113 · Battery mounting post001,Battery,black,1,29.58249306326293,3.200000000000003,3.2,4.75,Schematic internal layout
PSV-0114,BatteryClip1,PSV-0114 · Battery retaining tab001,Battery,metal,1,14.687897260443718,8.0,6.000000000000001,0.34999999999999964,Schematic internal layout
PSV-0115,BatteryScrew1,PSV-0115 · Cross-head fastener001,Battery,metal,1,6.203802997248125,2.4000000000000057,2.4,4.33,Schematic internal layout
PSV-0116,BatteryConnector,PSV-0116 · Battery terminal carrier,Battery,white,1,40.384115008234645,10.0,2.700000000000003,1.5,Schematic internal layout
PSV-0117,BatteryContact0,PSV-0117 · Battery terminal,Battery,gold,1,0.10797253096491485,0.75,1.7999999999999972,0.08000000000000007,Schematic internal layout
PSV-0118,BatteryContact1,PSV-0118 · Battery terminal001,Battery,gold,1,0.10797253096491485,0.75,1.7999999999999972,0.08000000000000007,Schematic internal layout
PSV-0119,BatteryContact2,PSV-0119 · Battery terminal002,Battery,gold,1,0.10797253096491485,0.75,1.7999999999999972,0.08000000000000007,Schematic internal layout
PSV-0120,BatteryFlex,PSV-0120 · Battery connection ribbon,Battery,copper,1,3.9946349540849315,5.0,8.0,0.09999999999999964,Schematic internal layout
PSV-0121,BatteryType,PSV-0121 · SP65M,Battery,white,5,0.12327861209475324,9.09308734832215,2.1438928174496628,0.018000199999999467,Published envelope; approximate local detail
PSV-0122,BatteryCapacity,PSV-0122 · 2210 mAh  /  3.7 V,Battery,white,12,0.16142587663083824,22.70930379127517,2.0861745966442955,0.018000199999999467,Published envelope; approximate local detail
PSV-0123,BatteryStudy,PSV-0123 · LAYOUT STUDY,Battery,white,11,0.12009837359578356,15.252751677852352,1.5591948308724817,0.018000199999999467,Published envelope; approximate local detail
PSV-0124,Mainboard,PSV-0124 · Wi-Fi model mainboard outline study006,Mainboard,pcb,1,5451.890028667647,113.0,72.0,0.8000000000000007,Schematic internal layout
PSV-0125,CPUPackage,PSV-0125 · CPU package layout study,Mainboard,black,1,388.7072920065876,18.0,18.0,1.1999999999999993,Schematic internal layout
PSV-0126,NANDPackage,PSV-0126 · NAND package layout study,Mainboard,black,1,179.92274333882307,15.0,12.0,1.0,Schematic internal layout
PSV-0127,PowerICPackage,PSV-0127 · PowerIC package layout study,Mainboard,black,1,155.92274333882307,13.0,12.0,1.0,Schematic internal layout
PSV-0128,WirelessPackage,PSV-0128 · Wireless package layout study,Mainboard,black,1,33.54592033717615,8.0,6.0,0.6999999999999993,Schematic internal layout
PSV-0129,AudioPackage,PSV-0129 · Audio package layout study,Mainboard,black,1,24.692057504117308,5.5,6.0,0.75,Schematic internal layout
PSV-0130,GyroPackage,PSV-0130 · Gyro package layout study,Mainboard,black,1,9.55364600329385,4.0,4.0,0.5999999999999996,Schematic internal layout
PSV-0131,AccelerometerPackage,PSV-0131 · Accelerometer package layout study,Mainboard,black,1,5.353646003293847,3.0,3.0,0.5999999999999996,Schematic internal layout
PSV-0132,FrontTouchPackage,PSV-0132 · FrontTouch package layout study,Mainboard,black,1,14.953646003293848,5.0,5.0,0.5999999999999996,Schematic internal layout
PSV-0133,MemoryStack,PSV-0133 · Processor memory-stack study,Mainboard,black,1,101.12296016858804,17.0,17.0,0.34999999999999964,Schematic internal layout
PSV-0134,CPUMark,PSV-0134 · CPU / RAM,Mainboard,white,7,0.09433515155831365,11.073104126845637,1.8255034557046983,0.018000199999999467,Published envelope; approximate local detail
PSV-0135,NANDMark,PSV-0135 · NAND,Mainboard,white,4,0.07405308824278839,6.475847415436245,1.6912753677852344,0.018000199999999467,Published envelope; approximate local detail
PSV-0136,ControlPCB-1,PSV-0136 · Left / right modular control PCB008,ControlsInternal,pcb,1,1055.3151044354067,31.0,64.0000000000012,0.6000000000000032,Schematic internal layout
PSV-0137,ControlPCB1,PSV-0137 · Left / right modular control PCB009,ControlsInternal,pcb,1,1055.3151044354054,31.0,64.0000000000012,0.5999999999999996,Schematic internal layout
PSV-0138,GameCardCage,PSV-0138 · Vita game-card socket001,CardReaders,metal,1,783.0214561867606,27.400000000000002,30.500000000000004,2.9000000000000004,Schematic internal layout
PSV-0139,GameCardContact0,PSV-0139 · Game-card contact study,CardReaders,gold,1,0.2099759645943008,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0140,GameCardContact1,PSV-0140 · Game-card contact study001,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0141,GameCardContact2,PSV-0141 · Game-card contact study002,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0142,GameCardContact3,PSV-0142 · Game-card contact study003,CardReaders,gold,1,0.2099759645943008,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0143,GameCardContact4,PSV-0143 · Game-card contact study004,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0144,GameCardContact5,PSV-0144 · Game-card contact study005,CardReaders,gold,1,0.2099759645943008,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0145,GameCardContact6,PSV-0145 · Game-card contact study006,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0146,GameCardContact7,PSV-0146 · Game-card contact study007,CardReaders,gold,1,0.2099759645943008,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0147,GameCardContact8,PSV-0147 · Game-card contact study008,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0148,GameCardContact9,PSV-0148 · Game-card contact study009,CardReaders,gold,1,0.20997596459430082,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0149,GameCardContact10,PSV-0149 · Game-card contact study010,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0150,GameCardContact11,PSV-0150 · Game-card contact study011,CardReaders,gold,1,0.20997596459430082,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0151,GameCardContact12,PSV-0151 · Game-card contact study012,CardReaders,gold,1,0.2099759645943008,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0152,GameCardContact13,PSV-0152 · Game-card contact study013,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0153,GameCardContact14,PSV-0153 · Game-card contact study014,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0154,GameCardContact15,PSV-0154 · Game-card contact study015,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0155,GameCardContact16,PSV-0155 · Game-card contact study016,CardReaders,gold,1,0.20997596459430085,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0156,GameCardContact17,PSV-0156 · Game-card contact study017,CardReaders,gold,1,0.20997596459430082,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0157,GameCardContact18,PSV-0157 · Game-card contact study018,CardReaders,gold,1,0.20997596459430082,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0158,GameCardContact19,PSV-0158 · Game-card contact study019,CardReaders,gold,1,0.20997596459430082,0.5,6.0,0.07000000000000028,Schematic internal layout
PSV-0159,MemoryCardCage,PSV-0159 · Proprietary Vita memory-card socket,CardReaders,metal,1,199.70641577581407,14.5,14.0,2.3,Schematic internal layout
PSV-0160,MemoryCardContact0,PSV-0160 · Proprietary memory contact study,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0161,MemoryCardContact1,PSV-0161 · Proprietary memory contact study001,CardReaders,gold,1,0.1973759645943002,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0162,MemoryCardContact2,PSV-0162 · Proprietary memory contact study002,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0163,MemoryCardContact3,PSV-0163 · Proprietary memory contact study003,CardReaders,gold,1,0.1973759645943002,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0164,MemoryCardContact4,PSV-0164 · Proprietary memory contact study004,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0165,MemoryCardContact5,PSV-0165 · Proprietary memory contact study005,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0166,MemoryCardContact6,PSV-0166 · Proprietary memory contact study006,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
PSV-0167,MemoryCardContact7,PSV-0167 · Proprietary memory contact study007,CardReaders,gold,1,0.19737596459430023,0.6000000000000085,4.700000000000003,0.07000000000000028,Schematic internal layout
