Part number,Part ID,Label,Assembly,Material,Solid count,Volume mm3,X mm,Y mm,Z mm,Fidelity
PSP-0025,ButtonStemTriangle,PSP-0025 · Face-button plunger,Controls,black,1,20.5271663985557,3.3000000000000043,3.299999999999999,2.3999999999999986,Schematic internal layout
PSP-0026,ButtonCircle,PSP-0026 · Circle button,Controls,black,1,57.86651264593848,8.04000019999998,8.040000199999998,1.1499999999999986,Published envelope; approximate local detail
PSP-0027,ButtonSymbolCircle,PSP-0027 · Circle button symbol,Controls,white,1,0.06627975100911446,3.1999999999999886,3.1999999999999993,0.02499999999999858,Published envelope; approximate local detail
PSP-0028,ButtonStemCircle,PSP-0028 · Face-button plunger001,Controls,black,1,20.52716639855571,3.3000000000000114,3.3000000000000007,2.3999999999999986,Schematic internal layout
PSP-0029,ButtonCross,PSP-0029 · Cross button,Controls,black,1,57.866512645938485,8.040000199999987,8.0400002,1.1499999999999986,Published envelope; approximate local detail
PSP-0030,ButtonSymbolCross,PSP-0030 · Cross button symbol,Controls,white,1,0.05977132741228311,2.9508535316173834,2.950853531617383,0.02499999999999858,Published envelope; approximate local detail
PSP-0031,ButtonStemCross,PSP-0031 · Face-button plunger002,Controls,black,1,20.5271663985557,3.3000000000000043,3.3,2.3999999999999986,Schematic internal layout
PSP-0032,ButtonSquare,PSP-0032 · Square button,Controls,black,1,57.86651264593849,8.040000199999994,8.040000199999998,1.1499999999999986,Published envelope; approximate local detail
PSP-0033,ButtonSymbolSquare,PSP-0033 · Square button symbol,Controls,white,1,0.07489243361431765,3.0,3.0,0.02499999999999858,Published envelope; approximate local detail
PSP-0034,ButtonStemSquare,PSP-0034 · Face-button plunger003,Controls,black,1,20.5271663985557,3.299999999999997,3.3000000000000007,2.3999999999999986,Schematic internal layout
PSP-0035,AnalogBezel,PSP-0035 · Analog-pad annular surround,Controls,black,1,7.975341358182611,13.300000000000004,13.299999999999999,0.3000000000000007,Published envelope; approximate local detail
PSP-0036,AnalogCap,PSP-0036 · Textured single analog nub,Controls,rubber,1,81.80565240755838,11.699999999999996,11.700000000000001,0.8000000000000007,Published envelope; approximate local detail
PSP-0037,AnalogStem,PSP-0037 · Analog nub transmission shaft,Internal,black,1,37.07079331235957,4.0,4.0,2.9499999999999993,Schematic internal layout
PSP-0038,HomeKey,PSP-0038 · Home system key,Controls,black,1,38.80728249198703,12.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0039,HomeLegend,PSP-0039 · HOME,Controls,white,4,0.029865804975036693,4.255675335570473,1.1206713409396016,0.01800020000000302,Published envelope; approximate local detail
PSP-0040,VolumeMinusKey,PSP-0040 · VolumeMinus system key,Controls,black,1,14.867282491987044,5.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0041,VolumeMinusLegend,PSP-0041 · -,Controls,white,1,0.0024909418494662803,0.6782718120805384,0.20402684563758555,0.018000000000000682,Published envelope; approximate local detail
PSP-0042,VolumePlusKey,PSP-0042 · VolumePlus system key,Controls,black,1,14.867282491987044,5.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0043,VolumePlusLegend,PSP-0043 · +,Controls,white,1,0.011589532003063055,1.6132550335570457,1.6214765100671151,0.018000000000000682,Published envelope; approximate local detail
PSP-0044,DisplayKey,PSP-0044 · Display system key,Controls,black,1,14.867282491987046,5.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0045,SoundKey,PSP-0045 · Sound system key,Controls,black,1,14.867282491987044,5.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0046,SelectKey,PSP-0046 · Select system key,Controls,black,1,31.96728249198703,10.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0047,SelectLegend,PSP-0047 · SELECT,Controls,white,6,0.03287792784401383,5.48285664362416,1.1206713409396016,0.01800020000000302,Published envelope; approximate local detail
PSP-0048,StartKey,PSP-0048 · Start system key,Controls,black,1,31.96728249198703,10.0,3.799999999999997,0.8999999999999986,Published envelope; approximate local detail
PSP-0049,StartLegend,PSP-0049 · START,Controls,white,5,0.02878742052100906,4.479500938926172,1.1206713409396016,0.01800020000000302,Published envelope; approximate local detail
PSP-0050,DisplayIcon,PSP-0050 · Display-brightness icon,Controls,white,1,0.04202654862254968,2.3999999999999986,1.8000000000000043,0.02499999999999858,Published envelope; approximate local detail
PSP-0051,SoundIcon,PSP-0051 · ♪,Controls,white,1,0.00723690090721218,1.0300547302013427,1.607655401342285,0.01800020000000302,Published envelope; approximate local detail
PSP-0052,PSPFrontMark,PSP-0052 · PSP,Body,white,3,0.16575252561469858,7.704110938255035,3.4107384550335595,0.01800020000000302,Published envelope; approximate local detail
PSP-0053,SonyFrontMark,PSP-0053 · SONY,Body,white,4,0.11294590885320613,8.404832314765102,2.3387921463087267,0.01800020000000302,Published envelope; approximate local detail
PSP-0054,PlayStationFrontMark,PSP-0054 · PS,Body,white,2,0.05222014050493287,3.3494297302013365,2.3387921463087267,0.01800020000000302,Published envelope; approximate local detail
PSP-0055,MiniUSBShell,PSP-0055 · Five-pin Mini-USB shell,Ports,metal,1,89.21837121724613,8.5,5.800000000000008,3.8000000000000025,Published envelope; approximate local detail
PSP-0056,MiniUSBTongue,PSP-0056 · Mini-USB tongue,Ports,black,1,15.747292006587692,6.0,4.799999999999997,0.5500000000000025,Published envelope; approximate local detail
PSP-0057,USBContact0,PSP-0057 · Mini-USB contact,Ports,gold,1,0.12690123859659508,0.40000000000000013,3.200000000000003,0.10000000000000142,Published envelope; approximate local detail
PSP-0058,USBContact1,PSP-0058 · Mini-USB contact001,Ports,gold,1,0.12690123859659508,0.4,3.200000000000003,0.10000000000000142,Published envelope; approximate local detail
PSP-0059,USBContact2,PSP-0059 · Mini-USB contact002,Ports,gold,1,0.12690123859659508,0.4,3.200000000000003,0.10000000000000142,Published envelope; approximate local detail
PSP-0060,USBContact3,PSP-0060 · Mini-USB contact003,Ports,gold,1,0.12690123859659505,0.4,3.200000000000003,0.10000000000000142,Published envelope; approximate local detail
PSP-0061,USBContact4,PSP-0061 · Mini-USB contact004,Ports,gold,1,0.12690123859659508,0.40000000000000013,3.200000000000003,0.10000000000000142,Published envelope; approximate local detail
PSP-0062,USBMount-1,PSP-0062 · USB accessory thread collar,Ports,metal,1,4.272880168147478,2.6999999999999993,1.0,2.6999999999999993,Published envelope; approximate local detail
PSP-0063,USBMount1,PSP-0063 · USB accessory thread collar001,Ports,metal,1,4.272880168147478,2.6999999999999993,1.0,2.6999999999999993,Published envelope; approximate local detail
PSP-0064,IRWindow,PSP-0064 · Original PSP top infrared window,Ports,screen,1,25.695339768108813,14.0,0.4200000000000017,4.399999999999999,Published envelope; approximate local detail
PSP-0065,UMDOpenSlider,PSP-0065 · Top UMD opening slider,Controls,black,1,22.625721180116596,13.0,0.45000000000000284,3.8999999999999986,Published envelope; approximate local detail
PSP-0066,HeadphoneSocket,PSP-0066 · 3.5 mm headset jack,Ports,metal,1,71.21613554569629,5.400000000000006,5.5,5.3999999999999995,Published envelope; approximate local detail
PSP-0067,HeadsetRemotePort,PSP-0067 · Remote-control connector body,Ports,black,1,59.76375203952619,6.5,3.200000000000003,2.9000000000000004,Published envelope; approximate local detail
PSP-0068,RemoteContact0,PSP-0068 · Remote contact,Ports,gold,1,0.01917253096491484,0.4000000000000057,0.0799999999999983,0.6000000000000014,Published envelope; approximate local detail
PSP-0069,RemoteContact1,PSP-0069 · Remote contact001,Ports,gold,1,0.01917253096491484,0.4000000000000057,0.0799999999999983,0.6000000000000014,Published envelope; approximate local detail
PSP-0070,RemoteContact2,PSP-0070 · Remote contact002,Ports,gold,1,0.019172530964914836,0.4000000000000057,0.0799999999999983,0.6000000000000014,Published envelope; approximate local detail
PSP-0071,ChargeCarrier,PSP-0071 · Yellow DC and charging-terminal carrier002,Ports,yellow,1,44.284182750417045,8.0,1.0,8.0,Published envelope; approximate local detail
PSP-0072,ChargeJack,PSP-0072 · DC IN barrel socket,Ports,metal,1,30.416523080937942,4.759999999999998,5.199999999999999,4.759999999999998,Published envelope; approximate local detail
PSP-0073,ChargeCenterPin,PSP-0073 · DC center contact,Ports,gold,1,4.297698750110843,1.1999999999999886,3.8000000000000007,1.1999999999999993,Published envelope; approximate local detail
PSP-0074,DockContact0,PSP-0074 · External charge contact,Ports,gold,1,0.1724548667764605,1.4500000000000028,0.0799999999999983,1.5,Published envelope; approximate local detail
PSP-0075,DockContact1,PSP-0075 · External charge contact001,Ports,gold,1,0.17245486677646005,1.450000000000017,0.0799999999999983,1.5,Published envelope; approximate local detail
PSP-0076,MemoryStickDoor,PSP-0076 · Curved Memory Stick Duo cover,Ports,black,1,90.60064768067323,1.4996675731090363,26.000000000000007,5.1,Published envelope; approximate local detail
PSP-0077,WLANSlider,PSP-0077 · WLANSlider,Controls,black,1,16.76104395076645,4.019738901992355,7.000000000000012,3.4000000000000004,Published envelope; approximate local detail
PSP-0078,PowerHoldSlider,PSP-0078 · PowerHoldSlider,Controls,black,1,15.699985812340586,2.5696133277564144,7.0000000000000355,3.4000000000000004,Published envelope; approximate local detail
PSP-0079,SpeakerMesh-1,PSP-0079 · Front speaker grille insert001,Ports,black,1,1.671532729170984,8.100000000000009,1.8500000000000014,0.16000000000000014,Published envelope; approximate local detail
PSP-0080,SpeakerFrame-1,PSP-0080 · Stereo speaker frame,Internal,metal,1,50.32831431050849,9.800000000000004,9.800000000000004,2.0,Schematic internal layout
PSP-0081,SpeakerMagnet-1,PSP-0081 · Speaker magnet,Internal,metal,1,35.498426189237875,5.400000000000006,5.399999999999999,1.5500000000000007,Schematic internal layout
PSP-0082,SpeakerDiaphragm-1,PSP-0082 · Speaker diaphragm,Internal,black,1,4.778362426110099,7.800000000000004,7.800000000000001,0.10000000000000142,Schematic internal layout
PSP-0083,Shoulder-1,PSP-0083 · L/R shoulder button001,Controls,metal,1,309.02100560634244,18.39861893774256,4.400000100000337,5.000000200000002,Published envelope; approximate local detail
PSP-0084,ShoulderPin-1,PSP-0084 · Shoulder pivot pin,Internal,metal,1,26.169466804402983,17.0,1.4000000000000057,1.3999999999999986,Schematic internal layout
PSP-0085,ShoulderLegend-1,PSP-0085 · L,Controls,white,1,0.018960716859601066,1.461304530201339,2.3489932885906093,0.018000000000000682,Published envelope; approximate local detail
PSP-0086,SpeakerMesh1,PSP-0086 · Front speaker grille insert003,Ports,black,1,1.6715327291709836,8.100000000000009,1.8500000000000014,0.16000000000000014,Published envelope; approximate local detail
PSP-0087,SpeakerFrame1,PSP-0087 · Stereo speaker frame001,Internal,metal,1,50.328314310508546,9.800000000000004,9.800000000000004,2.0,Schematic internal layout
PSP-0088,SpeakerMagnet1,PSP-0088 · Speaker magnet001,Internal,metal,1,35.498426189237875,5.40000000000002,5.399999999999999,1.5500000000000007,Schematic internal layout
PSP-0089,SpeakerDiaphragm1,PSP-0089 · Speaker diaphragm001,Internal,black,1,4.778362426110097,7.800000000000004,7.800000000000001,0.10000000000000142,Schematic internal layout
PSP-0090,Shoulder1,PSP-0090 · L/R shoulder button003,Controls,metal,1,309.02100562663543,18.39861893774256,4.400000100000337,5.000000200000002,Published envelope; approximate local detail
PSP-0091,ShoulderPin1,PSP-0091 · Shoulder pivot pin001,Internal,metal,1,26.169466804402983,17.0,1.4000000000000057,1.3999999999999986,Schematic internal layout
PSP-0092,ShoulderLegend1,PSP-0092 · R,Controls,white,1,0.03399325729362593,1.8293835892617523,2.3489934885906116,0.01800020000000302,Published envelope; approximate local detail
PSP-0093,MemoryLED,PSP-0093 · MemoryLED,Ports,red,1,0.23048893571891094,2.0,0.8499999999999996,0.14000000000000057,Published envelope; approximate local detail
PSP-0094,WirelessLED,PSP-0094 · WirelessLED,Ports,led,1,0.2304889357189111,2.0,0.8500000000000014,0.14000000000000057,Published envelope; approximate local detail
PSP-0095,PowerLED,PSP-0095 · PowerLED,Ports,led,1,0.2304889357189111,2.0,0.8500000000000014,0.14000000000000057,Published envelope; approximate local detail
PSP-0096,PowerLegend,PSP-0096 · POWER,Body,led,5,0.058631057827676296,6.685874780536906,1.4130203342281877,0.01800020000000302,Published envelope; approximate local detail
PSP-0097,HoldLegend,PSP-0097 · HOLD,Body,white,4,0.033069262939803244,4.537403623489922,1.2668458375838938,0.01800020000000302,Published envelope; approximate local detail
PSP-0098,RailSpeakerSlot-1,PSP-0098 · Lower rail acoustic opening,Ports,black,1,2.2124535300194186,6.799999999999997,0.29999999999999716,1.1000000000000014,Published envelope; approximate local detail
PSP-0099,RailSpeakerSlot1,PSP-0099 · Lower rail acoustic opening001,Ports,black,1,2.2124535300194186,6.799999999999997,0.29999999999999716,1.1000000000000014,Published envelope; approximate local detail
PSP-0100,StrapEye,PSP-0100 · Left lower strap eye,Body,metal,1,65.05528947446199,8.0,6.5000000000000036,2.3999999999999986,Published envelope; approximate local detail
PSP-0101,BatteryDoor,PSP-0101 · Curved removable battery cover001,Body,accent,1,3154.7434465070646,41.5,73.0,1.2,Published envelope; approximate local detail
PSP-0102,UMDDoor,PSP-0102 · UMD rear loading door003,UMD,accent,1,4558.938827959411,69.0000002,66.0000002,1.0200001,Published envelope; approximate local detail
PSP-0103,UMDLogoRing,PSP-0103 · Wide brushed-metal PSP rear ring,UMD,metal,1,76.1133287139285,42.4,42.4,0.22999999999999998,Published envelope; approximate local detail
PSP-0104,UMDPSPMark,PSP-0104 · PSP001,UMD,white,3,0.21649309468041986,8.80469818657718,3.897986777181208,0.018000200000000008,Published envelope; approximate local detail
PSP-0105,UMDLabel,PSP-0105 · UMD,UMD,white,3,0.05683893117532716,5.1440438241610735,1.725100871140942,0.018000200000000008,Published envelope; approximate local detail
PSP-0106,RearModelMark,PSP-0106 · PSP-1000  /  CAD,Body,white,12,0.1099146206300357,16.09184164295302,1.6107383550335577,0.018000199999999997,Published envelope; approximate local detail
PSP-0107,UMDHingeTab-1,PSP-0107 · UMD-door hinge tab001,UMD,black,1,17.531835637259142,5.0,4.0,1.2,Schematic internal layout
PSP-0108,UMDHingePin-1,PSP-0108 · UMD door pivot,UMD,metal,1,7.3002759287792856,5.5,1.2999999999999972,1.2999999999999998,Schematic internal layout
PSP-0109,UMDHingeTab1,PSP-0109 · UMD-door hinge tab003,UMD,black,1,17.531835637259142,5.0,4.0,1.2,Schematic internal layout
PSP-0110,UMDHingePin1,PSP-0110 · UMD door pivot001,UMD,metal,1,7.3002759287792856,5.5,1.2999999999999972,1.2999999999999998,Schematic internal layout
PSP-0111,UMDDoorLatch,PSP-0111 · UMD-door latch tongue,UMD,black,1,34.500247719318985,7.0,3.099999999999998,1.6,Schematic internal layout
PSP-0112,BatteryPouch,PSP-0112 · PSP-110 battery enclosure001,Battery,battery,1,3093.202944285121,30.5,48.0,10.3,Schematic internal layout
PSP-0113,BatteryCell,PSP-0113 · Battery-cell stack study,Battery,rubber,1,10902.52717931903,28.900000000000006,46.400000000000006,8.3,Schematic internal layout
PSP-0114,BatteryTray,PSP-0114 · Battery locating rim,Battery,black,1,59.143455424983,32.0,49.5,0.3500000000000001,Schematic internal layout
PSP-0115,BatteryConnector,PSP-0115 · Three-terminal battery connector,Battery,white,1,45.745486677646184,8.5,2.700000000000003,2.0,Schematic internal layout
PSP-0116,BatteryContact0,PSP-0116 · Battery contact,Battery,gold,1,0.1919587964473728,0.8000000000000114,2.0,0.11999999999999922,Schematic internal layout
PSP-0117,BatteryContact1,PSP-0117 · Battery contact001,Battery,gold,1,0.19195879644737218,0.8000000000000114,2.0,0.11999999999999922,Schematic internal layout
PSP-0118,BatteryContact2,PSP-0118 · Battery contact002,Battery,gold,1,0.19195879644737168,0.8000000000000114,2.0,0.11999999999999922,Schematic internal layout
PSP-0119,BatteryType,PSP-0119 · PSP-110,Battery,white,7,0.13654986007014022,11.616736777181202,2.241342481879194,0.018000200000000133,Published envelope; approximate local detail
PSP-0120,BatteryCapacity,PSP-0120 · 1800 mAh,Battery,white,7,0.13218067076792714,12.77692963020133,1.9973156362416105,0.018000200000000133,Published envelope; approximate local detail
PSP-0121,BatteryStudy,PSP-0121 · LAYOUT STUDY,Battery,white,11,0.07928369194409178,12.392860738255045,1.2668458375838902,0.018000200000000133,Published envelope; approximate local detail
PSP-0122,Mainboard,PSP-0122 · PSP mainboard with control-side arm007,Mainboard,pcb,1,5865.943792337225,123.5,62.0,0.8000000000000203,Schematic internal layout
PSP-0123,CPUPackage,PSP-0123 · CPU package study,Mainboard,black,1,595.4764944151065,19.0,19.0,1.6499999999999986,Schematic internal layout
PSP-0124,CPUMark,PSP-0124 · CPU,Mainboard,white,3,0.03862688611953761,4.137760267114093,1.6566444953020136,0.01800020000000302,Published envelope; approximate local detail
PSP-0125,MediaEnginePackage,PSP-0125 · MediaEngine package study,Mainboard,black,1,404.45278314009045,17.0,17.0,1.3999999999999986,Schematic internal layout
PSP-0126,MediaEngineMark,PSP-0126 · ME,Mainboard,white,2,0.03413988647206953,2.918380872483221,1.5973154362416109,0.018000000000000682,Published envelope; approximate local detail
PSP-0127,RAMPackage,PSP-0127 · RAM package study,Mainboard,black,1,172.37907186507442,15.0,10.0,1.1499999999999986,Schematic internal layout
PSP-0128,RAMMark,PSP-0128 · RAM,Mainboard,white,3,0.04982288932959161,4.3956125161073825,1.597315636241614,0.01800020000000302,Published envelope; approximate local detail
PSP-0129,FlashPackage,PSP-0129 · Flash package study,Mainboard,black,1,107.89484510006474,12.0,9.0,1.0,Schematic internal layout
PSP-0130,FlashMark,PSP-0130 · Flash,Mainboard,white,5,0.04942584885724528,5.336531140268455,1.6977183208053717,0.01800020000000302,Published envelope; approximate local detail
PSP-0131,PMICPackage,PSP-0131 · PMIC package study,Mainboard,black,1,54.31061833505507,8.0,8.0,0.8500000000000014,Schematic internal layout
PSP-0132,PMICMark,PSP-0132 · PMIC,Mainboard,white,4,0.051097842706427886,5.052223354362425,1.6566444953020119,0.01800020000000302,Published envelope; approximate local detail
PSP-0133,AudioICPackage,PSP-0133 · AudioIC package study,Mainboard,black,1,31.421133825048564,6.0,7.0,0.75,Schematic internal layout
PSP-0134,AudioICMark,PSP-0134 · AUD,Mainboard,white,3,0.04450413619362991,4.639060502684565,1.6292619449664425,0.01800020000000302,Published envelope; approximate local detail
PSP-0135,MemoryReaderPCB,PSP-0135 · Memory Stick reader board,Mainboard,pcb,1,427.28495559215384,31.0,23.0,0.5999999999999996,Schematic internal layout
PSP-0136,MemoryReaderCage,PSP-0136 · Memory Stick Duo socket cage,Mainboard,metal,1,524.6714641489921,30.0,21.5,2.1500000000000004,Schematic internal layout
PSP-0137,MemoryContact0,PSP-0137 · Memory Stick terminal,Mainboard,gold,1,0.28516566370614305,4.6000000000000085,0.6199999999999992,0.09999999999999964,Schematic internal layout
PSP-0138,MemoryContact1,PSP-0138 · Memory Stick terminal001,Mainboard,gold,1,0.285165663706143,4.6000000000000085,0.6199999999999992,0.09999999999999964,Schematic internal layout
PSP-0139,MemoryContact2,PSP-0139 · Memory Stick terminal002,Mainboard,gold,1,0.2851656637061431,4.6000000000000085,0.6199999999999997,0.09999999999999964,Schematic internal layout
PSP-0140,MemoryContact3,PSP-0140 · Memory Stick terminal003,Mainboard,gold,1,0.28516566370614316,4.6000000000000085,0.6200000000000001,0.09999999999999964,Schematic internal layout
PSP-0141,MemoryContact4,PSP-0141 · Memory Stick terminal004,Mainboard,gold,1,0.28516566370614316,4.6000000000000085,0.6200000000000001,0.09999999999999964,Schematic internal layout
PSP-0142,MemoryContact5,PSP-0142 · Memory Stick terminal005,Mainboard,gold,1,0.28516566370614316,4.6000000000000085,0.6200000000000001,0.09999999999999964,Schematic internal layout
PSP-0143,MemoryContact6,PSP-0143 · Memory Stick terminal006,Mainboard,gold,1,0.28516566370614316,4.6000000000000085,0.6200000000000001,0.09999999999999964,Schematic internal layout
PSP-0144,MemoryContact7,PSP-0144 · Memory Stick terminal007,Mainboard,gold,1,0.2851656637061431,4.6000000000000085,0.6199999999999997,0.09999999999999964,Schematic internal layout
PSP-0145,MemoryContact8,PSP-0145 · Memory Stick terminal008,Mainboard,gold,1,0.28516566370614305,4.6000000000000085,0.6199999999999992,0.09999999999999964,Schematic internal layout
PSP-0146,MemoryContact9,PSP-0146 · Memory Stick terminal009,Mainboard,gold,1,0.28516566370614305,4.6000000000000085,0.6199999999999992,0.09999999999999964,Schematic internal layout
PSP-0147,WiFiBoard,PSP-0147 · Wireless daughterboard,Mainboard,pcb,1,685.828729910964,39.0,32.0,0.5499999999999998,Schematic internal layout
PSP-0148,WiFiShield,PSP-0148 · Wireless RF shield,Mainboard,metal,1,316.4450485622591,36.800000000000004,29.8,0.9000000000000004,Schematic internal layout
PSP-0149,WiFiChip,PSP-0149 · Wireless package study,Mainboard,black,1,77.949783170235,12.0,10.0,0.6500000000000004,Schematic internal layout
PSP-0150,IRBoard,PSP-0150 · Top infrared board,Mainboard,pcb,1,59.2300353454108,18.0,6.0,0.5500000000000007,Schematic internal layout
PSP-0151,IRReceiver,PSP-0151 · Infrared optical module,Mainboard,black,1,40.566513201776424,8.0,3.0,1.6999999999999993,Schematic internal layout
PSP-0152,PowerBoard,PSP-0152 · Power switch daughterboard,Mainboard,pcb,1,138.34762824015553,11.0,21.0,0.6000000000000014,Schematic internal layout
PSP-0153,Passive0,PSP-0153 · SMD passive,Mainboard,rubber,1,0.5058111503837902,1.1500000000000057,0.7999999999999972,0.5500000000000007,Schematic internal layout
PSP-0154,Passive0End-1,PSP-0154 · Solder terminal,Mainboard,metal,1,0.1077339092578227,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0155,Passive0End1,PSP-0155 · Solder terminal001,Mainboard,metal,1,0.1077339092578227,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0156,Passive1,PSP-0156 · SMD passive001,Mainboard,rubber,1,0.5058111503837901,1.1500000000000057,0.7999999999999972,0.5500000000000007,Schematic internal layout
PSP-0157,Passive1End-1,PSP-0157 · Solder terminal002,Mainboard,metal,1,0.1077339092578227,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0158,Passive1End1,PSP-0158 · Solder terminal003,Mainboard,metal,1,0.10773390925782271,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0159,Passive2,PSP-0159 · SMD passive002,Mainboard,rubber,1,0.5058111503837892,1.1499999999999986,0.7999999999999972,0.5500000000000007,Schematic internal layout
PSP-0160,Passive2End-1,PSP-0160 · Solder terminal004,Mainboard,metal,1,0.1077339092578227,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0161,Passive2End1,PSP-0161 · Solder terminal005,Mainboard,metal,1,0.1077339092578227,0.21999999999999886,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0162,Passive3,PSP-0162 · SMD passive003,Mainboard,rubber,1,0.5058111503837894,1.1500000000000004,0.7999999999999972,0.5500000000000007,Schematic internal layout
PSP-0163,Passive3End-1,PSP-0163 · Solder terminal006,Mainboard,metal,1,0.10773390925782297,0.22000000000000064,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0164,Passive3End1,PSP-0164 · Solder terminal007,Mainboard,metal,1,0.10773390925782299,0.22000000000000064,0.8599999999999994,0.5700000000000003,Schematic internal layout
PSP-0165,Passive4,PSP-0165 · SMD passive004,Mainboard,rubber,1,0.5058111503837892,1.1499999999999986,0.7999999999999972,0.5500000000000007,Schematic internal layout
PSP-0166,Passive4End-1,PSP-0166 · Solder terminal008,Mainboard,metal,1,0.1077339092578227,0.22000000000000242,0.8599999999999994,0.5700000000000003,Schematic internal layout
